facility,year,month,days_over_90f,days_over_95f,days_skarha10,dental_mh_overtime,modified_programs_days,deaths_unexpected,ed_hospital_rate,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
KVSP,2017,8,30,27,2,,,,17.6,16.0,14.0,0.0,30.0,148.7,mixed_ventilation_only,MAXIMUM,0
KVSP,2017,9,15,9,1,,,,18.7,16.0,14.0,0.0,29.0,151.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2017,10,1,0,0,,,,26.8,16.0,14.0,0.0,28.0,151.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2017,11,0,0,0,,,,23.6,14.0,9.0,0.0,33.0,152.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2017,12,0,0,0,,,,21.4,14.0,9.0,0.0,33.0,151.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,1,0,0,0,,,,22.4,13.0,8.0,3.0,29.0,146.7,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,2,0,0,0,,,,19.6,11.0,9.0,3.0,21.0,140.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,3,0,0,0,,,,22.7,11.0,8.0,3.0,25.0,140.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,4,2,0,0,,,,32.4,10.0,8.0,0.0,23.0,140.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,5,3,1,0,,,,29.9,11.0,9.0,0.0,22.0,140.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,6,20,15,0,,,,23.7,11.0,10.0,0.0,20.0,146.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,7,31,29,0,,,,17.5,10.0,8.0,6.0,17.0,146.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,8,29,22,0,,,,19.7,11.0,9.0,3.0,20.0,150.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,9,21,14,0,,,,23.9,9.0,5.0,3.0,24.0,149.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,10,0,0,0,,,,25.9,11.0,6.0,3.0,27.0,150.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,11,0,0,0,,,,38.0,10.0,6.0,3.0,26.0,151.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2018,12,0,0,0,,,,29.9,9.0,5.0,0.0,24.0,153.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,1,0,0,0,,,,24.7,9.0,6.0,0.0,22.0,151.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,2,0,0,0,,,,29.2,12.0,9.0,0.0,26.0,151.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,3,0,0,0,,,,25.5,13.0,10.0,0.0,29.0,151.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,4,3,0,0,,,,29.8,14.0,10.0,3.0,29.0,150.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,5,0,0,0,,,,27.3,12.0,9.0,0.0,28.0,148.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,6,25,12,0,,,,21.7,11.0,6.0,0.0,32.0,147.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,7,31,22,0,,,,32.8,15.0,10.0,3.0,33.0,145.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,8,30,22,0,,,,31.8,14.0,13.0,0.0,22.0,146.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,9,15,12,0,,,,33.2,14.0,12.0,3.0,24.0,145.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,10,0,0,0,,,,30.0,14.0,13.0,3.0,22.0,146.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,11,0,0,0,,,,26.6,13.0,12.0,3.0,22.0,147.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2019,12,0,0,0,,,,36.1,12.0,10.0,0.0,25.0,146.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,1,0,0,0,,,,33.5,11.0,9.0,0.0,25.0,145.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,2,0,0,0,,,,33.3,12.0,10.0,0.0,27.0,143.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,3,0,0,0,,,,34.8,12.0,9.0,0.0,30.0,147.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,4,2,0,0,,,,25.7,13.0,9.0,0.0,31.0,144.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,5,8,6,0,,,,28.7,13.0,9.0,0.0,31.0,148.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,6,18,12,0,,,,28.7,14.0,10.0,0.0,34.0,151.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,7,31,28,0,,,,35.1,14.0,12.0,0.0,30.0,146.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,8,30,28,1,,,,22.6,14.0,11.0,3.0,30.0,143.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,9,19,8,0,,,,21.4,15.0,12.0,3.0,32.0,143.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,10,6,1,0,,,,25.6,14.0,12.0,3.0,29.0,148.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,11,0,0,0,,,,22.6,17.0,13.0,3.0,34.0,148.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2020,12,0,0,0,,,,13.7,15.0,12.0,3.0,31.0,147.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,1,0,0,0,,,,15.4,14.0,10.0,3.0,31.0,148.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,2,0,0,0,,,,16.5,13.0,8.0,6.0,30.0,148.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,3,0,0,0,,,,16.4,14.0,9.0,6.0,31.0,148.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,4,1,0,0,,,,21.4,14.0,10.0,6.0,31.0,146.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,5,9,4,0,,,,18.9,15.0,10.0,9.0,31.0,142.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,6,24,21,3,,,,17.6,15.0,10.0,3.0,37.0,140.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,7,31,30,5,253.65,0.0,,20.3,16.0,10.0,6.0,39.0,140.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,8,27,24,0,237.25,1.54,,18.3,17.0,11.0,6.0,39.0,140.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,9,19,15,1,383.55,5.04,,23.2,17.0,12.0,6.0,35.0,139.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,10,3,0,0,348.8,2.52,1.0,21.8,14.0,10.0,3.0,30.0,139.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,11,0,0,0,291.55,3.21,1.0,24.0,14.0,12.0,0.0,27.0,138.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2021,12,0,0,0,206.25,1.86,,24.7,15.0,14.0,0.0,27.0,137.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,1,0,0,0,253.58,23.2,,22.6,12.0,10.0,-3.0,23.0,135.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,2,0,0,0,251.45,14.02,,20.4,12.0,11.0,-3.0,21.0,135.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,3,0,0,0,230.4,0.22,,21.8,12.0,11.0,-3.0,24.0,132.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,4,2,0,0,256.65,2.9,,17.8,13.0,13.0,-3.0,20.0,130.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,5,8,3,0,,,,20.7,15.0,16.0,-3.0,21.0,125.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,6,21,13,0,,,,15.3,15.0,15.0,0.0,20.0,121.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,7,29,25,1,267.98,0.0,1.0,23.8,19.0,20.0,6.0,24.0,118.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,8,31,30,0,188.24,1.62,,22.4,25.0,28.0,6.0,26.0,115.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,9,20,14,4,196.39,4.76,,24.5,24.0,26.0,9.0,26.0,106.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,10,8,0,0,221.8,18.27,,28.2,21.0,21.0,12.0,26.0,103.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,11,0,0,0,314.25,0.0,,28.7,21.0,21.0,12.0,24.0,100.7,mixed_ventilation_only,MAXIMUM,0
KVSP,2022,12,0,0,0,150.25,0.0,,31.7,20.0,21.0,12.0,21.0,98.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,1,0,0,0,231.25,3.21,,30.6,18.0,22.0,9.0,8.0,99.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,2,0,0,0,215.4,0.0,,28.8,17.0,19.0,12.0,10.0,98.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,3,0,0,0,150.4,3.02,,24.5,16.0,19.0,6.0,14.0,103.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,4,2,0,0,249.8,2.07,,21.3,15.0,17.0,3.0,14.0,106.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,5,10,4,0,,,,22.1,15.0,18.0,3.0,12.0,110.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,6,10,3,0,,,,24.2,14.0,16.0,3.0,12.0,111.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,7,30,26,2,279.35,0.0,,27.4,15.0,14.0,0.0,25.0,114.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,8,27,21,0,182.25,1.55,,31.7,16.0,15.0,3.0,27.0,115.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,9,13,4,0,206.4,1.7,,26.4,15.0,14.0,6.0,25.0,116.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,10,5,2,0,700.0,3.11,,34.0,15.0,14.0,3.0,25.0,117.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,11,0,0,0,457.5,0.0,,33.1,13.0,11.0,3.0,25.0,117.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2023,12,0,0,0,367.0,1.54,,35.9,11.0,10.0,3.0,16.0,119.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,1,0,0,0,296.75,1.06,,28.0,19.0,16.0,3.0,32.0,119.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,2,0,0,0,232.5,2.78,,30.9,19.0,17.0,0.0,33.0,122.3,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,3,0,0,0,368.5,1.22,,29.9,19.0,18.0,0.0,31.0,128.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,4,1,0,0,329.0,0.0,,29.2,21.0,19.0,6.0,32.0,130.6,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,5,14,3,0,,,,40.0,19.0,18.0,6.0,28.0,136.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,6,27,18,1,,,,37.5,19.0,14.0,6.0,37.0,133.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,7,31,30,7,467.25,1.44,,40.5,17.0,13.0,3.0,29.0,131.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,8,28,22,1,489.75,0.0,,44.0,17.0,14.0,3.0,29.0,129.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,9,20,13,0,564.25,2.9,,38.7,18.0,14.0,3.0,30.0,145.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,10,9,8,0,344.5,3.08,,35.3,18.0,15.0,3.0,29.0,146.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,11,0,0,0,377.25,5.25,,45.3,17.0,14.0,3.0,29.0,148.9,mixed_ventilation_only,MAXIMUM,0
KVSP,2024,12,0,0,0,475.5,1.74,,42.0,18.0,14.0,3.0,31.0,151.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,1,0,0,0,403.25,5.66,,41.0,22.0,18.0,3.0,37.0,130.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,2,0,0,0,430.0,1.55,,47.3,22.0,19.0,3.0,37.0,128.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,3,0,0,0,580.0,20.13,,43.5,22.0,19.0,3.0,37.0,125.5,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,4,0,0,0,425.5,5.67,,32.9,22.0,19.0,6.0,37.0,127.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,5,9,4,0,,,,38.4,23.0,19.0,6.0,38.0,127.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,6,26,17,0,,,,51.7,21.0,16.0,13.0,37.0,129.1,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,7,30,22,0,,,,29.8,22.0,14.0,9.0,42.0,127.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,8,31,25,0,,,,32.0,23.0,15.0,13.0,42.0,125.0,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,9,18,8,0,,,,36.7,22.0,14.0,9.0,42.0,117.8,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,10,0,0,0,,,,31.2,20.0,13.0,9.0,38.0,119.2,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,11,0,0,0,,,,36.4,21.0,14.0,9.0,39.0,125.4,mixed_ventilation_only,MAXIMUM,0
KVSP,2025,12,0,0,0,,,,38.8,21.0,14.0,9.0,40.0,132.7,mixed_ventilation_only,MAXIMUM,0
LAC,2016,1,0,0,0,,,,,,,,,154.3,mixed_evaporative,MAXIMUM,0
LAC,2016,2,0,0,0,,,,,,,,,152.2,mixed_evaporative,MAXIMUM,0
LAC,2016,3,0,0,0,,,,,,,,,153.9,mixed_evaporative,MAXIMUM,0
LAC,2016,4,0,0,0,,,,,,,,,154.4,mixed_evaporative,MAXIMUM,0
LAC,2016,5,6,2,0,,,,,,,,,153.1,mixed_evaporative,MAXIMUM,0
LAC,2016,6,24,22,6,,,,,,,,,153.4,mixed_evaporative,MAXIMUM,0
LAC,2016,7,31,28,6,,,,,,,,,152.3,mixed_evaporative,MAXIMUM,0
LAC,2016,8,31,26,0,,,,,,,,,149.7,mixed_evaporative,MAXIMUM,0
LAC,2016,9,17,7,0,,,,,,,,,148.4,mixed_evaporative,MAXIMUM,0
LAC,2016,10,0,0,0,,,,,,,,,141.7,mixed_evaporative,MAXIMUM,0
LAC,2016,11,0,0,0,,,,,,,,,144.0,mixed_evaporative,MAXIMUM,0
LAC,2016,12,0,0,0,,,,,,,,,145.9,mixed_evaporative,MAXIMUM,0
LAC,2017,1,0,0,0,,,,20.8,12.0,10.0,3.0,20.0,148.9,mixed_evaporative,MAXIMUM,0
LAC,2017,2,0,0,0,,,,27.2,12.0,9.0,11.0,18.0,148.3,mixed_evaporative,MAXIMUM,0
LAC,2017,3,0,0,0,,,,28.4,11.0,10.0,3.0,16.0,148.8,mixed_evaporative,MAXIMUM,0
LAC,2017,4,1,0,0,,,,28.0,11.0,9.0,6.0,16.0,143.2,mixed_evaporative,MAXIMUM,0
LAC,2017,5,12,6,0,,,,24.9,10.0,9.0,6.0,14.0,144.3,mixed_evaporative,MAXIMUM,0
LAC,2017,6,23,22,7,,,,24.5,9.0,7.0,6.0,14.0,145.9,mixed_evaporative,MAXIMUM,0
LAC,2017,7,31,30,6,,,,30.6,14.0,16.0,6.0,11.0,146.9,mixed_evaporative,MAXIMUM,0
LAC,2017,8,28,27,4,,,,24.9,14.0,17.0,6.0,9.0,148.7,mixed_evaporative,MAXIMUM,0
LAC,2017,9,13,7,1,,,,25.1,14.0,16.0,3.0,11.0,149.2,mixed_evaporative,MAXIMUM,0
LAC,2017,10,3,0,0,,,,26.7,15.0,17.0,3.0,12.0,149.0,mixed_evaporative,MAXIMUM,0
LAC,2017,11,0,0,0,,,,25.9,13.0,12.0,6.0,15.0,146.5,mixed_evaporative,MAXIMUM,0
LAC,2017,12,0,0,0,,,,34.9,13.0,12.0,6.0,15.0,146.9,mixed_evaporative,MAXIMUM,0
LAC,2018,1,0,0,0,,,,30.1,12.0,13.0,3.0,12.0,145.4,mixed_evaporative,MAXIMUM,0
LAC,2018,2,0,0,0,,,,25.1,11.0,12.0,0.0,10.0,142.3,mixed_evaporative,MAXIMUM,0
LAC,2018,3,0,0,0,,,,22.6,13.0,13.0,0.0,13.0,139.7,mixed_evaporative,MAXIMUM,0
LAC,2018,4,0,0,0,,,,29.9,12.0,12.0,0.0,13.0,140.3,mixed_evaporative,MAXIMUM,0
LAC,2018,5,6,2,0,,,,34.6,13.0,13.0,0.0,15.0,137.9,mixed_evaporative,MAXIMUM,0
LAC,2018,6,21,17,0,,,,22.9,13.0,12.0,0.0,15.0,135.6,mixed_evaporative,MAXIMUM,0
LAC,2018,7,31,29,10,,,,25.8,11.0,14.0,3.0,5.0,136.9,mixed_evaporative,MAXIMUM,0
LAC,2018,8,30,21,1,,,,19.8,11.0,14.0,6.0,6.0,138.2,mixed_evaporative,MAXIMUM,0
LAC,2018,9,25,12,0,,,,33.8,10.0,11.0,6.0,8.0,137.6,mixed_evaporative,MAXIMUM,0
LAC,2018,10,0,0,0,,,,31.1,8.0,8.0,6.0,10.0,137.9,mixed_evaporative,MAXIMUM,0
LAC,2018,11,0,0,0,,,,45.6,9.0,8.0,6.0,10.0,137.0,mixed_evaporative,MAXIMUM,0
LAC,2018,12,0,0,0,,,,36.0,8.0,7.0,9.0,10.0,136.7,mixed_evaporative,MAXIMUM,0
LAC,2019,1,0,0,0,,,,33.8,7.0,7.0,0.0,10.0,136.1,mixed_evaporative,MAXIMUM,0
LAC,2019,2,0,0,0,,,,26.8,11.0,8.0,3.0,21.0,135.5,mixed_evaporative,MAXIMUM,0
LAC,2019,3,0,0,0,,,,31.4,11.0,7.0,3.0,19.0,136.3,mixed_evaporative,MAXIMUM,0
LAC,2019,4,3,0,0,,,,27.6,9.0,6.0,3.0,17.0,139.1,mixed_evaporative,MAXIMUM,0
LAC,2019,5,0,0,0,,,,27.2,9.0,6.0,3.0,17.0,138.8,mixed_evaporative,MAXIMUM,0
LAC,2019,6,24,9,0,,,,26.4,11.0,8.0,3.0,17.0,139.4,mixed_evaporative,MAXIMUM,0
LAC,2019,7,28,19,2,,,,25.6,12.0,12.0,6.0,14.0,138.0,mixed_evaporative,MAXIMUM,0
LAC,2019,8,31,25,0,,,,29.7,11.0,13.0,6.0,11.0,137.3,mixed_evaporative,MAXIMUM,0
LAC,2019,9,13,10,0,,,,30.3,16.0,19.0,6.0,11.0,135.6,mixed_evaporative,MAXIMUM,0
LAC,2019,10,1,0,0,,,,35.5,13.0,15.0,6.0,9.0,135.8,mixed_evaporative,MAXIMUM,0
LAC,2019,11,0,0,0,,,,33.9,13.0,14.0,6.0,13.0,136.4,mixed_evaporative,MAXIMUM,0
LAC,2019,12,0,0,0,,,,32.8,13.0,14.0,6.0,14.0,138.8,mixed_evaporative,MAXIMUM,0
LAC,2020,1,0,0,0,,,,37.4,13.0,13.0,6.0,14.0,140.0,mixed_evaporative,MAXIMUM,0
LAC,2020,2,0,0,0,,,,31.3,9.0,9.0,3.0,10.0,139.1,mixed_evaporative,MAXIMUM,0
LAC,2020,3,0,0,0,,,,22.9,11.0,12.0,3.0,11.0,140.0,mixed_evaporative,MAXIMUM,0
LAC,2020,4,4,1,0,,,,22.9,12.0,12.0,3.0,13.0,137.3,mixed_evaporative,MAXIMUM,0
LAC,2020,5,12,4,0,,,,33.5,11.0,10.0,9.0,14.0,136.9,mixed_evaporative,MAXIMUM,0
LAC,2020,6,19,14,0,,,,27.4,10.0,9.0,9.0,14.0,134.8,mixed_evaporative,MAXIMUM,0
LAC,2020,7,30,25,2,,,,28.8,13.0,9.0,9.0,21.0,133.4,mixed_evaporative,MAXIMUM,0
LAC,2020,8,30,28,7,,,,25.2,13.0,9.0,9.0,21.0,131.1,mixed_evaporative,MAXIMUM,0
LAC,2020,9,27,15,4,,,,29.1,12.0,8.0,9.0,20.0,128.7,mixed_evaporative,MAXIMUM,0
LAC,2020,10,14,4,0,,,,35.6,12.0,9.0,9.0,20.0,122.0,mixed_evaporative,MAXIMUM,0
LAC,2020,11,0,0,0,,,,29.5,12.0,9.0,9.0,21.0,119.1,mixed_evaporative,MAXIMUM,0
LAC,2020,12,0,0,0,,,,20.9,12.0,10.0,9.0,19.0,117.6,mixed_evaporative,MAXIMUM,0
LAC,2021,1,0,0,0,,,,20.8,10.0,10.0,9.0,13.0,116.5,mixed_evaporative,MAXIMUM,0
LAC,2021,2,0,0,0,,,,22.6,11.0,10.0,11.0,14.0,0.0,mixed_evaporative,MAXIMUM,0
LAC,2021,3,0,0,0,,,,29.6,13.0,12.0,6.0,18.0,115.9,mixed_evaporative,MAXIMUM,0
LAC,2021,4,2,1,0,,,,32.8,11.0,10.0,9.0,14.0,118.3,mixed_evaporative,MAXIMUM,0
LAC,2021,5,8,2,0,,,,23.3,11.0,10.0,11.0,16.0,119.7,mixed_evaporative,MAXIMUM,0
LAC,2021,6,25,21,7,,,,21.7,12.0,9.0,3.0,21.0,118.7,mixed_evaporative,MAXIMUM,0
LAC,2021,7,30,30,4,291.95,0.0,,28.6,15.0,12.0,6.0,23.0,117.2,mixed_evaporative,MAXIMUM,0
LAC,2021,8,27,23,4,303.8,0.0,,25.2,15.0,12.0,6.0,25.0,117.6,mixed_evaporative,MAXIMUM,0
LAC,2021,9,21,12,0,341.55,0.0,,24.5,14.0,12.0,3.0,23.0,119.5,mixed_evaporative,MAXIMUM,0
LAC,2021,10,1,0,0,438.45,0.0,,21.0,14.0,13.0,0.0,22.0,119.8,mixed_evaporative,MAXIMUM,0
LAC,2021,11,0,0,0,737.85,1.45,,25.3,13.0,13.0,0.0,18.0,118.8,mixed_evaporative,MAXIMUM,0
LAC,2021,12,0,0,0,336.95,0.0,,25.9,12.0,12.0,0.0,17.0,120.5,mixed_evaporative,MAXIMUM,0
LAC,2022,1,0,0,0,356.72,27.0,,24.5,15.0,13.0,3.0,21.0,119.7,mixed_evaporative,MAXIMUM,0
LAC,2022,2,0,0,0,343.3,12.11,1.0,28.8,14.0,12.0,6.0,20.0,119.1,mixed_evaporative,MAXIMUM,0
LAC,2022,3,0,0,0,445.2,0.0,,29.6,15.0,14.0,3.0,20.0,119.3,mixed_evaporative,MAXIMUM,0
LAC,2022,4,1,0,0,520.75,0.0,1.0,31.2,15.0,13.0,3.0,22.0,114.8,mixed_evaporative,MAXIMUM,0
LAC,2022,5,8,3,0,,,,27.5,14.0,13.0,-7.0,23.0,112.7,mixed_evaporative,MAXIMUM,0
LAC,2022,6,23,15,0,,,,25.8,15.0,13.0,-7.0,24.0,101.2,mixed_evaporative,MAXIMUM,0
LAC,2022,7,27,25,4,789.79,0.0,,26.1,21.0,19.0,3.0,29.0,101.0,mixed_evaporative,MAXIMUM,0
LAC,2022,8,31,30,2,598.61,0.0,,34.5,22.0,22.0,-3.0,28.0,102.0,mixed_evaporative,MAXIMUM,0
LAC,2022,9,18,15,7,799.0,0.0,,38.8,23.0,24.0,-3.0,28.0,102.3,mixed_evaporative,MAXIMUM,0
LAC,2022,10,9,1,0,538.85,0.0,,44.2,23.0,23.0,6.0,26.0,103.3,mixed_evaporative,MAXIMUM,0
LAC,2022,11,0,0,0,676.05,0.0,,46.4,21.0,20.0,6.0,27.0,105.3,mixed_evaporative,MAXIMUM,0
LAC,2022,12,0,0,0,659.9,0.0,1.0,34.6,21.0,19.0,9.0,28.0,107.5,mixed_evaporative,MAXIMUM,0
LAC,2023,1,0,0,0,572.0,0.0,,29.5,18.0,15.0,9.0,26.0,108.8,mixed_evaporative,MAXIMUM,0
LAC,2023,2,0,0,0,567.3,0.0,,26.2,17.0,14.0,9.0,26.0,109.3,mixed_evaporative,MAXIMUM,0
LAC,2023,3,0,0,0,551.87,0.0,,38.3,19.0,16.0,16.0,27.0,111.7,mixed_evaporative,MAXIMUM,0
LAC,2023,4,3,0,0,531.25,0.0,,28.2,18.0,15.0,13.0,27.0,111.7,mixed_evaporative,MAXIMUM,0
LAC,2023,5,11,3,0,,,,27.8,17.0,14.0,9.0,27.0,111.2,mixed_evaporative,MAXIMUM,0
LAC,2023,6,5,2,0,,,,36.6,18.0,15.0,9.0,27.0,112.5,mixed_evaporative,MAXIMUM,0
LAC,2023,7,31,25,12,768.1,0.0,,32.6,19.0,15.0,6.0,31.0,114.4,mixed_evaporative,MAXIMUM,0
LAC,2023,8,26,21,0,401.35,0.0,,35.3,19.0,15.0,6.0,32.0,113.1,mixed_evaporative,MAXIMUM,0
LAC,2023,9,11,4,0,632.75,0.0,2.0,41.1,19.0,15.0,3.0,32.0,113.5,mixed_evaporative,MAXIMUM,0
LAC,2023,10,6,0,0,1984.0,0.0,,34.6,20.0,16.0,6.0,31.0,116.5,mixed_evaporative,MAXIMUM,0
LAC,2023,11,0,0,0,2345.5,1.05,,35.8,18.0,14.0,6.0,31.0,121.3,mixed_evaporative,MAXIMUM,0
LAC,2023,12,0,0,0,2407.0,1.28,,37.2,18.0,14.0,6.0,28.0,122.1,mixed_evaporative,MAXIMUM,0
LAC,2024,1,0,0,0,2126.25,0.0,,35.4,22.0,16.0,6.0,38.0,125.8,mixed_evaporative,MAXIMUM,0
LAC,2024,2,0,0,0,1951.0,0.0,1.0,45.3,21.0,16.0,3.0,34.0,131.2,mixed_evaporative,MAXIMUM,0
LAC,2024,3,0,0,0,1627.25,2.64,1.0,33.0,23.0,18.0,6.0,40.0,136.9,mixed_evaporative,MAXIMUM,0
LAC,2024,4,0,0,0,990.5,1.81,,34.4,24.0,19.0,3.0,41.0,139.7,mixed_evaporative,MAXIMUM,0
LAC,2024,5,4,0,0,,,,27.2,25.0,21.0,6.0,38.0,139.3,mixed_evaporative,MAXIMUM,0
LAC,2024,6,26,16,0,,,,33.9,23.0,18.0,9.0,38.0,139.1,mixed_evaporative,MAXIMUM,0
LAC,2024,7,31,29,14,1130.75,0.76,2.0,31.5,24.0,18.0,12.0,38.0,140.3,mixed_evaporative,MAXIMUM,0
LAC,2024,8,27,25,1,953.52,0.0,,24.0,23.0,18.0,6.0,39.0,140.0,mixed_evaporative,MAXIMUM,0
LAC,2024,9,21,15,1,1262.0,1.93,,40.8,23.0,17.0,9.0,38.0,148.6,mixed_evaporative,MAXIMUM,0
LAC,2024,10,9,7,0,535.25,14.78,,35.8,23.0,16.0,12.0,41.0,150.8,mixed_evaporative,MAXIMUM,0
LAC,2024,11,0,0,0,805.75,0.0,,48.0,23.0,16.0,6.0,41.0,149.5,mixed_evaporative,MAXIMUM,0
LAC,2024,12,0,0,0,737.75,0.0,,39.4,23.0,16.0,9.0,41.0,145.0,mixed_evaporative,MAXIMUM,0
LAC,2025,1,0,0,0,701.5,1.05,,31.1,27.0,20.0,9.0,45.0,135.3,mixed_evaporative,MAXIMUM,0
LAC,2025,2,0,0,0,591.25,0.89,,29.5,27.0,23.0,6.0,42.0,136.7,mixed_evaporative,MAXIMUM,0
LAC,2025,3,0,0,0,556.25,16.39,,30.0,27.0,22.0,3.0,44.0,134.0,mixed_evaporative,MAXIMUM,0
LAC,2025,4,0,0,0,538.5,4.64,2.0,32.5,28.0,24.0,3.0,41.0,124.1,mixed_evaporative,MAXIMUM,0
LAC,2025,5,11,4,0,,,,28.1,27.0,23.0,3.0,40.0,116.8,mixed_evaporative,MAXIMUM,0
LAC,2025,6,23,17,0,,,,26.7,27.0,22.0,6.0,42.0,119.6,mixed_evaporative,MAXIMUM,0
LAC,2025,7,25,17,0,,,,32.4,20.0,17.0,6.0,28.0,125.1,mixed_evaporative,MAXIMUM,0
