tract,ZIP,apx_loc,county,TotalPop,CIscore,CIscoreP,ozone,ozoneP,pm,pmP,lead,leadP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,SmATS,SmATSP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,cvd,cvdP,diabetes,diabetesP,lbw,lbwP,edu,eduP,housingB,housingBP,ling,lingP,pov,povP,unemp,unempP,PopChar,PopCharScore,PopCharP,popund_10,pop10_64,popovr_64,white_pct,hispanic_pct,black_pct,nativeamer_pct,asian_pct,othmulti_pct
6111005305,93012,Camarillo,Ventura,5147,17.69361644,31.95259719,0.044672985,45.8269273,7.945681835,33.16494619,7.29081009,5.284778506,0.043572392,40.60679345,55.52032525,66.72529405,5459.759266,96.70505438,59.06950963,23.49762929,1481.575,77.88894997,9,65.2257303,0,0,0.07,8.229305539,26,98.28035435,51.35,56.55131265,1.2,35.50724638,47.1302505,5.73788984,61.44300461,20.02,14.68092142,11.46,32.63215859,10.2,31.84123484,5.99,61.72254205,4.544280919,21.76136995,13.6627907,35.95955106,2.934407365,23.88470279,9.530414107,11.07178409,4.011119936,27.57890041,29.63523794,3.083645196,19.28231255,8.22,67.9,23.88,63.2,11.29,3.17,0,16.2,6.14
6111005306,93012,Camarillo,Ventura,4932,8.988800487,8.572377893,0.043462934,39.79793543,8.054104487,35.99824292,25.81613832,25.13600533,0.015880154,14.02660218,55.79712551,67.14301418,0.349942394,35.06078055,69.83884393,25.43830632,462.109,33.08411215,0,0,0,0,0.11,16.37377288,22,96.89074171,18.9,29.06921241,0,0,30.8811792,3.759640624,17.82341313,19.69,14.08574893,11.32,31.75110132,9.9,27.66262404,5.12,41.74286037,4.366576819,20.67163349,9.826589595,16.67963107,0,0,13.32927572,21.28083177,3.970037453,27.08821233,22.9773227,2.390866943,9.613467715,9.08,68.59,22.32,64.05,21.21,1.32,0,7.93,5.49
6111005307,93012,Camarillo,Ventura,6287,14.39230165,23.13655997,0.043041672,37.45881836,8.144582113,38.0737975,25.95834886,25.32474742,0.030895852,28.86665934,48.41831931,53.3362647,109.0264672,77.60716571,82.72609933,27.9082589,485.475,35.41506322,5.2,47.94924757,0,0,0.26,33.41413162,17,91.78391523,61,62.02863962,0,0,40.06456093,4.877674842,41.10476609,20.45,15.32018076,11.59,33.71145374,8.9,15.40242558,5.03,39.55299695,1.443717573,4.703658401,24.84076433,81.89798867,1.332187366,9.939002512,12.31629393,18.46034731,4.872521246,38.58592617,28.35707443,2.950648027,17.16690663,10.72,72.32,16.96,47.32,27.69,0,0.49,20.26,4.23
6111005308,93012,Camarillo,Ventura,2882,15.20110339,25.24089046,0.042611123,35.13068307,8.33996582,41.67581814,23.39259918,22.18274675,0.053381609,48.33461581,55.57452465,66.76926459,2880.44904,94.81765835,89.0208544,28.81243798,1210.9,72.90819131,7.75,60.41605193,0.3,2.898759735,0.41,47.93358381,17,91.78391523,60.2,61.56324582,0.2,8.655394525,49.39989306,6.014208316,67.71359543,20.28,15.13281164,11.53,33.20484581,10.1,30.28665932,1.32,0.575685743,4.532442748,21.72801067,15.4589372,45.30503389,0,0,23.10895212,45.51487667,4.305283757,31.35942902,24.29073534,2.527531903,11.23047957,13.84,74.29,11.87,60.2,22.73,2.57,0,12.28,2.22
6111005401,93010,Camarillo,Ventura,4246,16.07534597,27.51135231,0.042392302,33.98857896,8.193041801,38.96332089,33.75375042,33.50727212,0.044030213,41.02451358,26.85225899,24.480598,106.4426202,77.44721689,81.83907097,27.6546477,403.542,27.04782848,0,0,0,0,0.5,55.1933099,0,0,21.25,31.93317422,0,0,30.18319161,3.674663866,16.56050955,27.64,31.68742423,14.13,51.93832599,11.5,50.55126792,6.01,62.26436392,4.715061058,22.48415434,15.69343066,46.37181909,3.384615385,27.43690946,19.72628598,37.63964163,5.089169204,40.93899855,42.04232506,4.374643928,39.27345221,9.37,72.77,17.85,53.37,35.87,0.54,0,5.42,4.8
6111005403,93010,Camarillo,Ventura,2674,25.58594542,50.99125042,0.042171083,32.89040193,8.542782784,44.4981331,62.95444425,64.83845898,0.059024682,52.53380235,26.86050346,24.49159063,8426.232211,97.76071657,93.83556137,29.58429816,1089.161,70.39032435,3.75,37.13484804,0.3,2.898759735,0.195,24.5424797,0,0,71.65,66.78997613,0,0,42.04709182,5.1190388,46.61761476,26.84,29.42797311,13.85,50.07709251,13.5,75.7662624,3.31,8.894909132,17.21311475,63.19359502,21.21827411,70.66340705,4.137235116,33.05824662,39.35167735,76.16414113,4.358353511,32.06200513,48.03491914,4.998193297,48.73186399,10.32,67.54,22.14,43.68,51.31,1.12,0,1.83,2.06
6111005404,93010,Camarillo,Ventura,3774,14.07579487,22.31697862,0.042611123,35.13068307,8.266713142,40.40193279,27.05329115,26.51271233,0.057583977,51.39056832,26.85225899,24.480598,385.6081425,85.38067818,79.62913013,27.12537215,507.707,37.57009346,8,62.00944231,0,0,0.46,51.90885953,17,91.78391523,57.9,60.09546539,0,0,42.09925777,5.125389764,46.76037777,27.64,31.68742423,14.13,51.93832599,10.6,37.50826902,4.64,30.50005644,7.555898227,35.54987212,4.31372549,2.011334593,2.259887006,17.78495395,10.75326058,14.19090809,1.652892562,4.851120776,26.39307841,2.7462877,14.36482445,9.59,63.35,27.05,44.01,41.04,0.66,0.77,6.47,7.05
6111005502,93010,Camarillo,Ventura,5690,29.49378011,58.40070883,0.041721342,30.6501208,8.616501808,45.46452888,62.90222302,64.73853669,0.091760375,68.56106409,26.85225899,24.480598,8353.16128,97.72872681,102.1237943,30.66490241,1317.839,75.11819681,6.8,56.68338743,15.3,59.96538794,0.375,44.70973215,0,0,103.7,76.43198091,0,0,49.6611389,6.046013788,68.38348342,27.64,31.68742423,14.13,51.93832599,8.5,11.62072767,4.71,32.02393047,5.529100529,26.4539086,21.6091954,72.14134904,12.05542725,71.60626719,28.40070299,57.27242562,9.776799749,82.25716516,46.88191261,4.878219128,47.25883265,14.73,76.8,8.47,46.98,33.95,2.16,1.2,8.51,7.21
6111005503,93010,Camarillo,Ventura,4295,15.2276173,25.28519216,0.041721342,30.6501208,8.455983162,43.31210191,70.46738434,73.20972577,0.04432278,41.26635154,26.85225899,24.480598,0,0,96.01288943,29.91509538,482.275,34.96426608,6.25,53.96872234,7.5,40.19325065,0.295,36.32286996,0,0,33.1,44.28400955,0,0,32.85923565,4.000459841,21.83175928,27.64,31.68742423,14.13,51.93832599,11.5,50.55126792,3.95,17.45117959,5.427251732,25.98687868,25.76923077,84.25380598,0.699844479,3.671809592,21.54747948,42.14135604,3.396226415,20.22973124,36.58188287,3.806466734,30.13622771,14.83,70.83,14.34,43.56,35.6,6.36,0,8.5,5.98
6111005504,93010,Camarillo,Ventura,4062,10.98006418,13.32373463,0.041947438,31.78124314,8.344970703,41.74170876,44.43594281,45.10935939,0.029431454,27.34967572,26.85225899,24.480598,0,0,88.07127837,28.62498622,405.898,27.24573942,2.5,26.49749189,3.75,26.37727142,0.435,49.76366501,0,0,48.6,54.89260143,0,0,27.61283309,3.361734614,11.7065671,27.64,31.68742423,14.13,51.93832599,11.1,44.93936053,4.49,27.3732927,10.65350579,46.88090737,9.116607774,13.66818535,4.335664336,34.50544193,8.98572132,9.799800907,2.807357212,14.11843426,31.38957741,3.26619006,22.00686676,13.93,66.69,19.37,46.82,38.4,6.06,0,6.6,2.12
6111005601,93012,Camarillo,Ventura,6381,16.56388002,29.09513789,0.042171083,32.89040193,8.526218414,44.34438832,12.4613846,10.53624958,0.116704134,76.37682753,39.12679463,43.35495218,10833.82346,98.20857326,101.4129243,30.5877164,1681.704,80.90159428,11.5,71.79108882,3,22.858379,0.29,35.97139741,22,96.89074171,77.45,68.93794749,1,33.6352657,53.10477085,6.465260039,76.69668351,19.69,14.08574893,11.32,31.75110132,9.5,22.44762955,3.97,17.71080257,7.164741928,34.02646503,22.55639098,75.3083676,0.495718792,1.279751226,15.20137909,26.24709656,1.009771987,1.862384298,24.62181677,2.561982028,11.69564736,8.26,81.21,10.53,38.58,36.34,5.99,1.36,15.31,2.41
6111005602,93012,Camarillo,Ventura,5135,30.65846614,60.27245542,0.040553137,25.71930595,8.676610664,46.59565122,4.000444494,2.54246697,0.063193333,55.18302737,50.00950321,55.68868858,6354.892169,97.15291107,237.7978813,43.73139266,1324.996,75.23914239,27.5,92.50516377,36.5,83.97750216,0.77,71.25196946,42,99.93051937,1816.25,99.46300716,2,49.97987118,61.10482847,7.439230022,91.28047441,23.63,22.23079467,12.65,41.26651982,11.9,56.73649394,5.2,43.59408511,10.73077968,47.22561993,15.86021505,47.10523391,4.394426581,34.94797273,23.43447385,46.41079527,2.957233849,15.59049849,39.60649873,4.121188086,35.24199801,12.5,63.58,23.91,43.41,37.62,4.83,0,6.85,7.28
6111005700,93012,Camarillo,Ventura,2823,11.43930137,14.58633293,0.040791901,26.56490226,8.461758232,43.42191961,20.97233026,19.39602531,0.060325018,53.34725734,55.77239208,67.12102891,728.5596649,88.77159309,228.8646164,42.89337303,214.575,8.916987356,0,0,0,0,0,0,13,84.87059232,65.45,64.41527446,0,0,37.49641651,4.565015146,33.73599824,19.69,14.08574893,11.32,31.75110132,4.8,0.959206174,5.3,46.05485946,3.65630713,16.97987323,9.666666667,15.87954217,0,0,13.03501946,20.49552041,8.046722907,71.40626743,24.08248481,2.505862741,10.90929228,12.33,84.34,3.33,48.49,32.94,3.75,0,5.77,9.03
6111005801,91320,Newbury Park,Ventura,5135,3.976846821,0.830656773,0.042827571,36.28376894,7.650164223,24.17087635,7.020780087,4.996114133,0.007149254,5.804111245,38.93041662,43.2670111,0,0,157.5092188,36.16716286,270.653,13.47993403,0,0,0,0,0.2,26.5422373,15,89.50842453,7.5,14.17661098,0,0,20.91559671,2.546377085,3.239622227,17.61,10.27223631,11.97,36.86123348,9.3,19.92282249,4.26,22.51947172,2.116252822,8.451017458,7.449856734,8.167574175,0.620767494,2.834589164,3.777994158,1.161375954,3.13990461,17.5086428,15.00929046,1.561766654,2.392291505,7.65,73.13,19.22,72.27,7.42,1.29,0,14.12,4.91
6111005803,91320,Newbury Park,Ventura,3727,5.483223822,2.215084727,0.043253451,38.68877663,7.936642885,32.93432901,3.931177744,2.509159543,0.009482214,8.035616137,38.93041662,43.2670111,0.801178747,40.69097889,109.7192561,31.63524093,824.661,61.60527763,0,0,0,0,0.1,14.62852988,15,89.50842453,9,16.07398568,0,0,28.29225138,3.444450646,12.79376235,17.97,10.9555825,12.09,37.42290749,9.6,23.75964719,4.11,19.84422621,0.350330868,0.366952074,6.896551724,6.545171686,3.129548763,25.35581868,5.151596458,2.731998673,1.264542236,3.011040482,15.29889358,1.591900824,2.547347436,11.3,68.45,20.26,71.67,7.24,2.87,0,7.89,10.33
6111005804,91320,Newbury Park,Ventura,4803,7.086018522,4.607376232,0.042611123,35.13068307,7.79739809,28.83812871,9.671074564,7.805040524,0.008565924,7.156205342,38.93041662,43.2670111,19.66215413,65.00319898,144.40003,34.96526629,251.169,11.76470588,0,0,0,0,0.11,16.37377288,15,89.50842453,1.7,5.262529833,0,0,25.66889373,3.125068994,8.258291237,17.93,10.87843051,12.11,37.54405286,9.1,17.59647189,4.35,24.44971216,0.783545544,1.879239408,7.645259939,8.656517391,1.501877347,11.46991987,2.227774308,0.320760978,9.823874755,82.5025092,21.79147811,2.267475865,8.151511795,8.52,78.26,13.22,69,8.7,0.25,0,14.8,7.25
6111005901,91320,Newbury Park,Ventura,5873,5.304473996,1.882822018,0.043253451,38.68877663,7.690981269,25.38985284,25.73285921,25.02498057,0.012875188,11.2344729,36.82807519,40.03517643,0.000528649,4.638515675,127.6988666,33.44359907,361.02,22.63881253,0,0,0,0,0.15,20.85807781,15,89.50842453,8.85,15.81145585,0,0,23.76773545,2.893611775,5.941137711,17.88,10.81230023,12.13,37.63215859,9.4,21.323043,2.87,5.282763292,1.261261261,3.936394974,17.24137931,54.00600067,1.784897025,14.01746203,6.214881662,4.269439221,1.847575058,6.133600981,17.61757293,1.833167131,4.286188947,9.76,61.67,28.57,72.28,16.43,0.27,0,7.02,4
6111005906,91361,Westlake Village,Ventura,6196,14.76036888,24.19980064,0.045248966,48.29782561,7.643385374,24.01713156,23.37509974,22.1161319,0.048934251,44.82796526,32.02154556,31.29603166,0,0,94.5569442,29.76072334,1950.409,84.71687741,6.5,55.60637356,15,59.27314681,1.685,91.33438371,25,97.96769151,68.35,65.62052506,2,49.97987118,47.07394566,5.731034987,61.27827806,10.7,1.278518682,11.47,32.72026432,9.6,23.75964719,4.76,33.29946947,4.758728041,22.75102858,15.0877193,43.26036226,1.154529307,8.22868078,13.75020462,22.36478266,4.752004752,37.09155793,24.75187868,2.575515403,11.86177871,12.12,71.68,16.2,64.07,12.62,1.99,0,8.54,12.78
6111005907,91361,Westlake Village,Ventura,3063,16.27391312,28.10942519,0.045436812,49.01164068,7.496978919,19.84405886,17.94199355,16.2762296,0.096075571,70.0120919,35.55842585,38.76003078,0,0,122.5499649,33.06869556,1282.996,74.46948873,1,13.23399233,30,79.23276608,1.24,85.45630833,10,76.15077297,15.35,24.77326969,0,0,40.61169242,4.944285568,42.43356029,10.3,1.036041001,11.4,32.33480176,11.8,55.24807056,5.26,45.28727847,1.846965699,6.783053486,25.5907781,83.85376153,0.667475728,3.324961129,13.45086516,21.5794713,4.46685879,33.40024534,31.63242325,3.291458979,22.38343117,5.16,47.18,47.67,79.73,9.57,0.1,0.33,4.64,5.65
6111005908,91320,Newbury Park,Ventura,2782,12.18187332,16.8678702,0.043875111,41.88447178,7.885131836,31.64946189,14.44160462,12.51249029,0.099654712,71.25425965,30.19127185,28.93261515,0,0,103.1981348,30.74208843,1635.593,80.19791094,0,0,11.75,51.99019325,0.175,23.39110411,15,89.50842453,43.75,51.849642,0,0,36.80551728,4.480901363,31.95695146,17.88,10.81230023,12.13,37.63215859,10.3,33.13120176,4.84,35.30872559,2.154308617,8.673412654,13.12820513,32.82586954,2.775024777,22.61691185,14.5938174,24.76495963,3.906742281,26.28526821,26.12719046,2.718621173,13.85535497,12.37,69.7,17.94,62.47,19.84,2.48,0,8.95,6.25
6111005909,91320,Newbury Park,Ventura,3997,11.81068059,15.57204563,0.044476766,44.82758621,7.884845734,31.61651658,8.540948994,6.550460753,0.095422197,69.75926129,31.2135869,30.38364296,0,0,93.72041903,29.54019186,1754.056,81.92413414,0,0,0,0,0.01,1.890679918,15,89.50842453,10.1,17.91169451,0,0,30.62297165,3.72820505,17.29628816,18.06,11.1319299,12.17,38.07268722,10.2,31.84123484,5.05,40.08353087,12.70657363,53.07461359,13.17073171,33.11479053,6.624825662,48.7621098,10.45190608,13.46090034,1.61209068,4.62808074,30.44522235,3.167926772,20.67781593,18.14,59.47,22.39,53.04,22.32,2.75,0,16.54,5.35
6111005910,91320,Newbury Park,Ventura,1829,5.947275421,2.80208218,0.043670146,40.83022183,7.631625056,23.77553262,8.34092677,6.272898856,0.012420605,10.87171595,30.73540728,29.80103331,0.000771692,5.694177863,117.3394827,32.51736685,395.656,26.31115998,0,0,0,0,0.02,2.387589383,15,89.50842453,2.55,6.909307876,0,0,20.16202682,2.454633438,2.613661322,17.08,9.214151879,12.08,37.37885463,9.9,27.66262404,2.99,6.230951575,1.525054466,5.015011676,17.46031746,54.96166241,5.792682927,43.78662839,4.428649535,1.858201526,3.937823834,26.61982826,23.28495599,2.422877212,10.00110754,6.62,68.12,25.26,76.16,8.2,3.88,0,7.44,4.32
6111005911,91361,Westlake Village,Ventura,3797,12.01371233,16.23657105,0.044672985,45.8269273,7.749805291,27.33362618,23.09256584,21.86077495,0.023119449,21.24876333,36.18500605,39.21072881,0,0,96.25846957,29.97022825,2606.509,92.01759208,3,32.9595751,0,0,0.35,42.6130166,15,89.50842453,25,36.26491647,0,0,34.30827189,4.176873296,25.01647266,14.64,5.069987876,12,37.04845815,9.9,27.66262404,6.58,73.86838244,5.225409836,25.06393862,12.04819277,27.20302256,1.151515152,8.204760196,10.58730577,13.78166132,3.609022556,22.60510762,27.64203059,2.876245334,16.20334478,10.32,62.52,27.15,67.11,14.75,2.26,0,9.14,6.74
6111006000,91320,Newbury Park,Ventura,4879,20.99358909,40.61357847,0.043670146,40.83022183,7.955942949,33.4943993,24.86587553,24.08127012,0.093607123,69.16565901,44.89792797,50.17038584,0,0,99.84928307,30.40026464,1683.974,80.93457944,9.8,67.23222189,29,78.36746467,2.185,94.25524179,15,89.50842453,134.65,82.25536993,0,0,50.29077184,6.122668684,69.90994948,17.88,10.81230023,12.13,37.63215859,10.2,31.84123484,4.98,38.3677616,7.209526875,34.15990215,11.40939597,24.036004,2.751031637,22.43750748,16.74611399,30.20683553,7.912332838,70.36913126,32.95261995,3.428829841,24.47668623,12.61,74.52,12.87,72.58,11.46,3.96,0,4.43,7.58
6111006101,91320,Newbury Park,Ventura,4012,19.01074584,35.54103444,0.044476766,44.82758621,7.950235685,33.3077092,7.749747192,5.762184967,0.070243988,59.16236122,38.93041662,43.2670111,0,0,78.29694423,26.87176094,1624.207,80.05497526,0.95,11.31602243,37,84.26593597,0.145,19.52490607,21,96.47385791,16.75,26.50357995,10,88.60708535,42.58732061,5.184809155,48.27586207,18.31,11.52871156,12.14,37.79735683,10.7,39.10694598,4.73,32.53188847,3.422619048,15.71222062,16.41791045,49.74997222,8.573596358,58.66523143,12.58723829,19.33414445,6.493506494,57.71160923,35.23793065,3.66662403,27.88791671,9.42,75.32,15.25,55.58,20.34,4.61,0,17.4,2.07
6111006102,91320,Newbury Park,Ventura,4417,30.04145746,59.27566729,0.044077853,42.77399517,8.054245199,36.02020646,55.70796076,57.06672588,0.18972907,88.85346818,46.86835778,51.77531054,0,0,82.50367397,27.85312603,2048.857,86.08026388,14,78.3269401,73,94.51975772,2.26,94.52187614,20,95.81379191,110.85,77.85202864,10,88.60708535,61.95978467,7.543316983,92.44454206,17.97,10.9555825,12.09,37.42290749,9.1,17.59647189,4.2,21.52613162,15.77110956,60.01334371,19.54887218,64.38493166,10.75667656,67.38428418,31.28820466,63.134609,3.229571984,18.44541095,38.27389464,3.982526193,33.0822904,16.55,77.86,5.59,17.12,61.4,1.88,0,18.45,1.15
6111006200,91360,Thousand Oaks,Ventura,3019,11.84701771,15.69387529,0.044867075,46.60663299,7.786372089,28.51965737,13.88154239,11.94626402,0.020106902,18.22578872,38.93041662,43.2670111,0,0,71.41379083,25.6588378,759.626,57.84496976,0,0,11.5,51.64407269,0.565,59.66549509,21,96.47385791,7.95,14.70167064,0,0,31.69937994,3.859252777,19.36086097,21.84,18.31808663,12.89,43.16079295,11.1,44.93936053,4.92,37.04707078,3.593890386,16.73523852,13.17535545,33.13701522,1.052631579,7.51106327,10.96389533,14.71076208,5.299539171,43.59317497,29.50188927,3.069769823,19.0275778,5.47,69.69,24.84,75.95,6.19,2.55,0,9.18,6.13
6111006301,91360,Thousand Oaks,Ventura,6111,15.23600507,25.30734301,0.045436812,49.01164068,7.774865945,28.11333187,23.71082201,22.54912846,0.019366597,17.37935583,47.44967897,52.40189073,6.685077007,55.75815739,58.80081343,23.44249642,410.618,27.76250687,0,0,0,0,0.825,73.82135499,23,97.25551503,14.65,23.87828162,0,0,33.86571744,4.12299434,23.90731386,22.39,19.56354017,13,43.95374449,11.1,44.93936053,4.39,25.25115702,7.306338028,34.40453686,26.32575758,85.34281587,2.635599694,21.28931946,14.04326123,23.13903329,3.709144326,23.83182781,35.51422861,3.695373752,28.26448112,5.78,65.52,28.7,71.46,14.4,1.75,0.44,7.79,4.16
6111006302,91360,Thousand Oaks,Ventura,3472,10.20801285,11.40768634,0.045806414,50.30748957,7.703569651,25.82912365,35.81397933,35.7721772,0.033690412,31.60382544,35.48422557,38.68308233,32.16121282,68.36212412,57.85491423,23.27709781,448.171,31.51181968,0,0,0,0,0.43,49.26675554,7,56.99148862,30.05,41.2052506,0,0,33.63797803,4.09526812,23.40215243,22.53,19.82806128,13.09,44.73568282,7.3,5.192943771,1.94,1.670617451,5.746408495,27.76604025,7.299270073,7.811979109,4.178272981,33.41705538,13.50364964,21.77856432,6.673901248,59.49592952,23.95537002,2.492636025,10.7763872,7,78.14,14.86,57.03,27.13,1.09,0,7.78,6.97
6111006400,91360,Thousand Oaks,Ventura,6732,10.9904146,13.36803633,0.046521875,53.07489567,7.652131557,24.2257852,31.01330184,30.64283335,0.021553898,19.6988018,38.03852377,40.50785973,0.874950972,41.45873321,49.78156253,21.93185577,1269.091,74.20560748,0,0,0,0,0.27,34.18979518,13,84.87059232,84,71.16945107,0,0,36.04718872,4.38857837,29.71667033,22.17,18.92428083,12.85,43.00660793,9.4,21.323043,3.27,8.578846371,4.239501708,19.78205271,9.53307393,15.30170019,3.43905235,27.87944026,14.85442662,25.30693507,4.790967348,37.61570202,24.06768029,2.504322282,10.88714143,12.25,62.51,25.24,67.63,19.12,0.68,0.43,4.78,7.35
6111006500,91360,Thousand Oaks,Ventura,3728,15.74704646,26.7582235,0.046168044,51.76806501,7.522593021,20.59081924,59.14351151,60.89708005,0.01620014,14.30141805,28.4764208,26.90997032,0,0,57.803193,23.25504466,935.79,66.23419461,0,0,0,0,0.245,31.14773967,7,56.99148862,50.05,55.7875895,0,0,29.99231698,3.651425764,16.17614759,22.33,19.43127962,12.94,43.41409692,10.6,37.50826902,4.53,28.061858,8.567096285,39.96441677,27.07423581,86.87631959,6.124314442,45.66439421,15.37017167,26.82225418,6.233988044,54.61135274,41.44581169,4.312574725,38.45387086,8.5,78.76,12.74,50.91,40.1,4.05,0.43,2.52,1.98
6111006600,91360,Thousand Oaks,Ventura,4345,9.484656091,9.834976188,0.04562262,49.69251043,7.59275198,22.52361081,25.60284476,24.93616076,0.049624175,45.47653072,36.547763,39.74936792,0,0,60.89997137,23.83945308,333.951,19.73611875,0,0,5,32.05941736,0.97,79.09344322,7,56.99148862,40.25,49.53460621,0,0,30.92275467,3.764702246,17.93323084,22.53,19.82806128,13.09,44.73568282,10.7,39.10694598,3.11,7.303307371,3.820598007,17.7360169,11.27272727,23.36926325,0,0,10.25402004,12.96316779,5.790223066,49.33645589,24.21224006,2.519364208,11.06434821,13.35,65.41,21.24,69.41,17.45,2.19,0,5.2,5.75
6111006700,91360,Thousand Oaks,Ventura,2886,6.803664324,4.153283863,0.045436812,49.01164068,7.517287731,20.40412915,30.08334259,29.85455757,0.013555893,11.76211938,38.88919424,43.21204793,0,0,69.40056957,25.35009373,335.952,19.95601979,0,0,11,50.2884338,0.535,57.62937826,16,90.75907591,16.95,26.71837709,0,0,29.15117652,3.549020806,14.50691852,22.53,19.82806128,13.09,44.73568282,9.7,25.01653804,2.37,2.867140761,1.530864198,5.059490715,7.943925234,9.512168019,2.434625789,19.38763306,9.805959806,11.81285256,3.635014837,22.90621166,18.42376346,1.917053941,5.006091483,9.42,70.13,20.44,67.29,16.08,1.39,0,9.6,5.65
6111006800,91360,Thousand Oaks,Ventura,3663,22.71934665,44.95514453,0.045806414,50.30748957,7.589821815,22.46870195,57.31898433,58.8986344,0.033386144,31.35099483,28.4764208,26.90997032,0,0,69.9110115,25.44933289,1306.307,74.89829577,0,0,20,68.25785982,1.02,80.37813598,16,90.75907591,30.8,42.06443914,0,0,39.82692447,4.848743702,40.3250604,22.34,19.45332305,12.95,43.52422907,10.8,40.62844542,6.84,78.20295744,10.60377358,46.74747025,18.81918819,61.07345261,7.757951901,54.69441454,21.48512149,41.96438447,3.24098275,18.56808297,45.03089986,4.685615088,43.84760217,7.94,73.16,18.89,55.66,28.45,0.79,0,2.32,12.78
6111006900,91360,Thousand Oaks,Ventura,4019,30.11736894,59.35319526,0.045059062,47.54008346,7.758274237,27.64111575,40.53761684,40.96813589,0.047102779,43.53083434,36.94349786,40.17808069,0,0,81.51962447,27.54438196,1401.67,76.59153381,0.3,3.614635586,15,59.27314681,0.79,72.08823173,15,89.50842453,17.9,27.95942721,0,0,39.35750637,4.791594222,39.12804744,22.53,19.82806128,13.09,44.73568282,12.3,62.08379272,6.77,77.22090529,14.20947298,56.72189481,29.21348315,90.49894433,8.452312964,58.04329626,32.99123905,66.16524721,8.941877794,77.79636445,60.40612997,6.285458982,66.80695537,7.46,73.6,18.94,46.83,40.61,0.35,0.2,6.79,5.23
6111007000,91360,Thousand Oaks,Ventura,4519,27.04145741,53.49429616,0.045436812,49.01164068,7.798054695,28.87107402,49.02950285,50.28311313,0.055242662,49.73068044,28.49290975,26.93195559,0,0,81.68385167,27.6105414,2328.057,89.3677845,1.5,19.10593095,11,50.2884338,1.15,83.61410738,15,89.50842453,62.65,63.07875895,0,0,43.7947689,5.331810396,51.79002855,21.7,17.85517469,12.73,42.02643172,11.5,50.55126792,7.17,83.09064228,15.00932256,58.26754142,20.37617555,67.55195022,7.043108682,50.99868437,25.72706935,51.75312465,3.092783505,16.93989071,48.74155871,5.071721498,49.89478348,13.06,70.86,16.09,24.78,42.16,5.64,0,21.35,6.06
6111007100,91362,Thousand Oaks,Ventura,6932,25.65471859,51.09092923,0.045806414,50.30748957,7.88100036,31.52866242,16.02591115,14.24447652,0.114747563,75.97010003,28.50115423,26.94294822,0,0,78.94837987,27.00407983,2559.39,91.54480484,5,47.49188551,0,0,0.705,68.00387832,15,89.50842453,173.2,87.06443914,2,49.97987118,45.46457449,5.535101497,56.76477048,18.32,11.57279841,9.98,21.58590308,11.2,46.46085998,5.01,39.07890281,10.16194332,45.33526076,37.6744186,97.92199133,3.54767184,28.66881952,29.41517082,59.38502378,7.338367154,65.75220252,44.54363783,4.634913851,43.12769963,4.63,79.77,15.59,57.11,32.17,2.37,0.62,4.92,2.81
6111007201,91362,Thousand Oaks,Ventura,3778,7.853580202,6.102558423,0.045988215,50.99934109,7.586962581,22.34790248,31.07345261,30.73165316,0.023707428,21.79839508,28.4764208,26.90997032,0,0,70.47105277,25.52651891,1878.141,83.66135239,0,0,1,9.027978079,0.935,77.91782814,16,90.75907591,7.55,14.24821002,0,0,32.49532179,3.956155013,20.98616297,18.76,12.12388405,10.3,24.0969163,10.3,33.13120176,2.91,5.610114008,0.567577155,1.034137663,9.2,13.95710635,0.794281176,4.867838775,9.767072525,11.64694171,7.319884726,65.57377049,19.07824401,1.985154822,5.537711817,8.95,65.38,25.67,83.99,10.51,1.54,0,2.73,1.24
6111007202,91362,Thousand Oaks,Ventura,4371,10.63629231,12.3712482,0.046345924,52.39402592,7.698944807,25.64243356,12.93143683,10.96924614,0.025797108,23.72210619,31.32900956,30.48257667,0,0,76.3153302,26.51891057,1039.254,69.01594283,2.5,26.49749189,7.5,40.19325065,0.905,76.74221307,16,90.75907591,56.6,59.24821002,0,0,36.19767246,4.40689907,30.07906875,17.82,10.65799625,10.08,22.41189427,9.7,25.01653804,4.49,27.3732927,2.997791101,13.3659513,13.29113924,33.68152017,4.571070758,36.14400191,15.21390986,26.30240018,2.959728287,15.6351065,23.19536316,2.41355478,9.923579577,7.82,68.68,23.5,71.2,12.03,1.49,0,9.56,5.72
6111007300,91320,Newbury Park,Ventura,2005,8.068267053,6.700631299,0.041947438,31.78124314,7.697439907,25.57654294,13.7115235,11.75752193,0.013220817,11.54226668,29.45751347,28.07518962,18.80106766,64.49136276,150.7329037,35.52762157,286.911,15.03023639,0,0,0,0,0.095,9.950309053,18,94.35469863,10.15,17.98329356,0,0,25.44229327,3.097481437,8.005710521,10.45,1.124214703,10.46,25.37444934,11,43.48401323,5.88,59.6681341,2.68370607,11.72022684,6.533333333,5.745082787,0.78023407,4.676474106,22.89276808,45.21623714,3.460620525,20.91000335,25.03315384,2.60478302,12.24941854,6.18,69.88,23.94,73.77,7.83,2.19,0,12.07,4.14
