cdcr_code,date,tmax_f,stage1,stage3,skarha10
CCWF,2024-07-16,94.55,1,0,0
CCWF,2024-07-17,93.29000000000002,1,0,0
CCWF,2024-07-18,97.97000000000006,1,1,0
CCWF,2024-07-19,100.13000000000004,1,1,0
CCWF,2024-07-20,102.29000000000002,1,1,0
CCWF,2024-07-21,97.61000000000008,1,1,0
CCWF,2024-07-22,103.01000000000008,1,1,0
CCWF,2024-07-23,107.51000000000008,1,1,1
CCWF,2024-07-24,105.53000000000004,1,1,1
CCWF,2024-07-25,103.19000000000004,1,1,0
CCWF,2024-07-26,102.65,1,1,0
CCWF,2024-07-27,90.05,1,0,0
CCWF,2024-07-28,88.97000000000006,0,0,0
CCWF,2024-07-29,92.03000000000004,1,0,0
CCWF,2024-07-30,92.93000000000004,1,0,0
CCWF,2024-07-31,95.99000000000002,1,1,0
CCWF,2024-08-01,100.49000000000002,1,1,0
CCWF,2024-08-02,90.41000000000008,1,0,0
CCWF,2024-08-03,101.93000000000004,1,1,0
CCWF,2024-08-04,101.93000000000004,1,1,0
CCWF,2024-08-05,100.13000000000004,1,1,0
CCWF,2024-08-06,103.37000000000006,1,1,0
CCWF,2024-08-07,106.25,1,1,1
CCWF,2024-08-08,100.31000000000007,1,1,0
CCWF,2024-08-09,101.03000000000004,1,1,0
CCWF,2024-08-10,100.13000000000004,1,1,0
CCWF,2024-08-11,100.31000000000007,1,1,0
CCWF,2024-08-12,95.09000000000002,1,1,0
CCWF,2024-08-13,93.83000000000004,1,0,0
CCWF,2024-08-14,93.11000000000008,1,0,0
CCWF,2024-08-15,93.47000000000006,1,0,0
CCWF,2024-08-16,95.45,1,1,0
CCWF,2024-08-17,90.05,1,0,0
CCWF,2024-08-18,88.07000000000006,0,0,0
CCWF,2024-08-19,91.49000000000002,1,0,0
CCWF,2024-08-20,93.65,1,0,0
CCWF,2024-08-21,92.57000000000006,1,0,0
CCWF,2024-08-22,86.27000000000007,0,0,0
CCWF,2024-08-23,76.01000000000008,0,0,0
CCWF,2024-08-24,79.79000000000002,0,0,0
CCWF,2024-08-25,84.11000000000008,0,0,0
CCWF,2024-08-26,92.39,1,0,0
CCWF,2024-08-27,99.41000000000008,1,1,0
CCWF,2024-08-28,98.51000000000008,1,1,0
CCWF,2024-08-29,95.99000000000002,1,1,0
CCWF,2024-08-30,96.17000000000006,1,1,0
CCWF,2024-08-31,96.53000000000004,1,1,0
CCWF,2024-09-01,96.71000000000008,1,1,0
CCWF,2024-09-02,92.57000000000006,1,0,0
CCWF,2024-09-03,96.35,1,1,0
CCWF,2024-09-04,102.65,1,1,0
CCWF,2024-09-05,101.93000000000004,1,1,0
CCWF,2024-09-06,101.93000000000004,1,1,0
CCWF,2024-09-07,101.75,1,1,0
CCWF,2024-09-08,101.93000000000004,1,1,0
CCWF,2024-09-09,103.37000000000006,1,1,0
CCWF,2024-09-10,90.95,1,0,0
CCWF,2024-09-11,85.37000000000006,0,0,0
CCWF,2024-09-12,83.57000000000006,0,0,0
CCWF,2024-09-13,89.51000000000008,0,0,0
CCWF,2024-09-14,92.21000000000008,1,0,0
CCWF,2024-09-15,80.69000000000003,0,0,0
CCWF,2024-09-16,71.51000000000008,0,0,0
CCWF,2024-09-17,77.63000000000004,0,0,0
CCWF,2024-09-18,74.57000000000006,0,0,0
CCWF,2024-09-19,82.31000000000009,0,0,0
CCWF,2024-09-20,83.75,0,0,0
CCWF,2024-09-21,89.15,0,0,0
CCWF,2024-09-22,91.31000000000007,1,0,0
CCWF,2024-09-23,94.91000000000008,1,0,0
CCWF,2024-09-24,99.23000000000005,1,1,0
CCWF,2024-09-25,91.31000000000007,1,0,0
CCWF,2024-09-26,88.79000000000002,0,0,0
CCWF,2024-09-27,93.29000000000002,1,0,0
CCWF,2024-09-28,93.83000000000004,1,0,0
CCWF,2024-09-29,90.05,1,0,0
CCWF,2024-09-30,92.93000000000004,1,0,0
CCWF,2024-10-01,98.15,1,1,0
CCWF,2024-10-02,100.13000000000004,1,1,0
CCWF,2024-10-03,103.55,1,1,0
CCWF,2024-10-04,101.75,1,1,0
CCWF,2024-10-05,98.69000000000004,1,1,0
CCWF,2024-10-06,98.51000000000008,1,1,0
CCWF,2024-10-07,99.05,1,1,0
CCWF,2024-10-08,95.81000000000007,1,1,0
CCWF,2024-10-09,93.29000000000002,1,0,0
CCWF,2024-10-10,87.53000000000004,0,0,0
CCWF,2024-10-11,89.51000000000008,0,0,0
CCWF,2024-10-12,83.57000000000006,0,0,0
CCWF,2024-10-13,81.59000000000002,0,0,0
CCWF,2024-10-14,83.75,0,0,0
CCWF,2024-10-15,84.47000000000006,0,0,0
CCWF,2024-10-16,77.09000000000002,0,0,0
CCWF,2024-10-17,75.83000000000004,0,0,0
CCWF,2024-10-18,71.33000000000004,0,0,0
CCWF,2024-10-19,75.47000000000006,0,0,0
CCWF,2024-10-20,82.85,0,0,0
CCWF,2024-10-21,83.03000000000004,0,0,0
CCWF,2024-10-22,81.77000000000007,0,0,0
CCWF,2024-10-23,81.41000000000008,0,0,0
CCWF,2024-10-24,75.65,0,0,0
CCWF,2024-10-25,79.43000000000004,0,0,0
CCWF,2024-10-26,78.17000000000006,0,0,0
CCWF,2024-10-27,76.55,0,0,0
CCWF,2024-10-28,67.01000000000008,0,0,0
CCWF,2024-10-29,67.55,0,0,0
CCWF,2024-10-30,68.63000000000004,0,0,0
CCWF,2024-10-31,67.55,0,0,0
CCWF,2024-11-01,66.29000000000002,0,0,0
CCWF,2024-11-02,65.57000000000006,0,0,0
CCWF,2024-11-03,67.73000000000005,0,0,0
CCWF,2024-11-04,67.55,0,0,0
CCWF,2024-11-05,69.17000000000006,0,0,0
CCWF,2024-11-06,68.27000000000007,0,0,0
CCWF,2024-11-07,70.43000000000004,0,0,0
CCWF,2024-11-08,72.23000000000005,0,0,0
CCWF,2024-11-09,71.69000000000003,0,0,0
CCWF,2024-11-10,73.13000000000004,0,0,0
CCWF,2024-11-11,66.65,0,0,0
CCWF,2024-11-12,59.99000000000002,0,0,0
CCWF,2024-11-13,64.13000000000004,0,0,0
CCWF,2024-11-14,63.95,0,0,0
CCWF,2024-11-15,56.75,0,0,0
CCWF,2024-11-16,56.570000000000064,0,0,0
CCWF,2024-11-17,61.070000000000064,0,0,0
CCWF,2024-11-18,58.91000000000008,0,0,0
CCWF,2024-11-19,56.21000000000008,0,0,0
CCWF,2024-11-20,70.43000000000004,0,0,0
CCWF,2024-11-21,76.01000000000008,0,0,0
CCWF,2024-11-22,72.05,0,0,0
CCWF,2024-11-23,61.610000000000085,0,0,0
CCWF,2024-11-24,63.05,0,0,0
CCWF,2024-11-25,60.71000000000008,0,0,0
CCWF,2024-11-26,56.39000000000002,0,0,0
CCWF,2024-11-27,53.87000000000006,0,0,0
CCWF,2024-11-28,56.21000000000008,0,0,0
CCWF,2024-11-29,55.31000000000008,0,0,0
CCWF,2024-11-30,48.65,0,0,0
CCWF,2024-12-01,58.01000000000008,0,0,0
CCWF,2024-12-02,63.59000000000002,0,0,0
CCWF,2024-12-03,63.59000000000002,0,0,0
CCWF,2024-12-04,64.49000000000002,0,0,0
CCWF,2024-12-05,63.59000000000002,0,0,0
CCWF,2024-12-06,63.59000000000002,0,0,0
CCWF,2024-12-07,63.05,0,0,0
CCWF,2024-12-08,52.97000000000006,0,0,0
CCWF,2024-12-09,52.070000000000064,0,0,0
CCWF,2024-12-10,57.83000000000004,0,0,0
CCWF,2024-12-11,59.99000000000002,0,0,0
CCWF,2024-12-12,55.49000000000002,0,0,0
CCWF,2024-12-13,57.83000000000004,0,0,0
CCWF,2024-12-14,64.31000000000009,0,0,0
CCWF,2024-12-15,58.73000000000004,0,0,0
CCWF,2024-12-16,57.47000000000006,0,0,0
CCWF,2024-12-17,50.99000000000002,0,0,0
CCWF,2024-12-18,51.35,0,0,0
CCWF,2024-12-19,53.51000000000008,0,0,0
CCWF,2024-12-20,51.35,0,0,0
CCWF,2024-12-21,58.55,0,0,0
CCWF,2024-12-22,65.21000000000008,0,0,0
CCWF,2024-12-23,68.81000000000009,0,0,0
CCWF,2024-12-24,57.110000000000085,0,0,0
CCWF,2024-12-25,53.51000000000008,0,0,0
CCWF,2024-12-26,57.83000000000004,0,0,0
CCWF,2024-12-27,64.49000000000002,0,0,0
CCWF,2024-12-28,65.75,0,0,0
CCWF,2024-12-29,61.79000000000002,0,0,0
CCWF,2024-12-30,56.75,0,0,0
CCWF,2024-12-31,59.27000000000006,0,0,0
CCWF,2025-01-01,57.110000000000085,0,0,0
CCWF,2025-01-02,59.63000000000004,0,0,0
CCWF,2025-01-03,58.55,0,0,0
CCWF,2025-01-04,54.95,0,0,0
CCWF,2025-01-05,56.75,0,0,0
CCWF,2025-01-06,58.01000000000008,0,0,0
CCWF,2025-01-07,61.97000000000006,0,0,0
CCWF,2025-01-08,59.27000000000006,0,0,0
CCWF,2025-01-09,60.71000000000008,0,0,0
CCWF,2025-01-10,64.31000000000009,0,0,0
CCWF,2025-01-11,59.09000000000002,0,0,0
CCWF,2025-01-12,56.570000000000064,0,0,0
CCWF,2025-01-13,58.01000000000008,0,0,0
CCWF,2025-01-14,59.99000000000002,0,0,0
CCWF,2025-01-15,63.05,0,0,0
CCWF,2025-01-16,62.51000000000008,0,0,0
CCWF,2025-01-17,62.15,0,0,0
CCWF,2025-01-18,57.110000000000085,0,0,0
CCWF,2025-01-19,57.65,0,0,0
CCWF,2025-01-20,55.31000000000008,0,0,0
CCWF,2025-01-21,59.81000000000008,0,0,0
CCWF,2025-01-22,60.17000000000006,0,0,0
CCWF,2025-01-23,63.95,0,0,0
CCWF,2025-01-24,63.23000000000004,0,0,0
CCWF,2025-01-25,54.95,0,0,0
CCWF,2025-01-26,54.05,0,0,0
CCWF,2025-01-27,54.23000000000004,0,0,0
CCWF,2025-01-28,56.93000000000004,0,0,0
CCWF,2025-01-29,58.37000000000006,0,0,0
CCWF,2025-01-30,57.83000000000004,0,0,0
CCWF,2025-01-31,58.91000000000008,0,0,0
CCWF,2025-02-01,63.59000000000002,0,0,0
CCWF,2025-02-02,72.41000000000008,0,0,0
CCWF,2025-02-03,67.55,0,0,0
CCWF,2025-02-04,67.91000000000008,0,0,0
CCWF,2025-02-05,61.25,0,0,0
CCWF,2025-02-06,63.23000000000004,0,0,0
CCWF,2025-02-07,62.15,0,0,0
CCWF,2025-02-08,60.53000000000005,0,0,0
CCWF,2025-02-09,59.45,0,0,0
CCWF,2025-02-10,59.81000000000008,0,0,0
CCWF,2025-02-11,60.71000000000008,0,0,0
CCWF,2025-02-12,59.45,0,0,0
CCWF,2025-02-13,64.85,0,0,0
CCWF,2025-02-14,59.99000000000002,0,0,0
CCWF,2025-02-15,60.17000000000006,0,0,0
CCWF,2025-02-16,66.11000000000008,0,0,0
CCWF,2025-02-17,63.41000000000008,0,0,0
CCWF,2025-02-18,64.13000000000004,0,0,0
CCWF,2025-02-19,67.91000000000008,0,0,0
CCWF,2025-02-20,61.610000000000085,0,0,0
CCWF,2025-02-21,65.03000000000004,0,0,0
CCWF,2025-02-22,71.15,0,0,0
CCWF,2025-02-23,72.05,0,0,0
CCWF,2025-02-24,72.23000000000005,0,0,0
CCWF,2025-02-25,77.45,0,0,0
CCWF,2025-02-26,75.47000000000006,0,0,0
CCWF,2025-02-27,77.45,0,0,0
CCWF,2025-02-28,79.97000000000006,0,0,0
CCWF,2025-03-01,70.61000000000008,0,0,0
CCWF,2025-03-02,57.65,0,0,0
CCWF,2025-03-03,59.63000000000004,0,0,0
CCWF,2025-03-04,64.13000000000004,0,0,0
CCWF,2025-03-05,52.610000000000085,0,0,0
CCWF,2025-03-06,56.21000000000008,0,0,0
CCWF,2025-03-07,63.23000000000004,0,0,0
CCWF,2025-03-08,67.73000000000005,0,0,0
CCWF,2025-03-09,73.49000000000002,0,0,0
CCWF,2025-03-10,71.33000000000004,0,0,0
CCWF,2025-03-11,68.45,0,0,0
CCWF,2025-03-12,65.57000000000006,0,0,0
CCWF,2025-03-13,52.25,0,0,0
CCWF,2025-03-14,51.17000000000006,0,0,0
CCWF,2025-03-15,61.610000000000085,0,0,0
CCWF,2025-03-16,66.47000000000006,0,0,0
CCWF,2025-03-17,58.37000000000006,0,0,0
CCWF,2025-03-18,61.070000000000064,0,0,0
CCWF,2025-03-19,64.85,0,0,0
CCWF,2025-03-20,64.67000000000006,0,0,0
CCWF,2025-03-21,67.73000000000005,0,0,0
CCWF,2025-03-22,66.29000000000002,0,0,0
CCWF,2025-03-23,73.49000000000002,0,0,0
CCWF,2025-03-24,79.97000000000006,0,0,0
CCWF,2025-03-25,84.83000000000004,0,0,0
CCWF,2025-03-26,76.37000000000006,0,0,0
CCWF,2025-03-27,70.79000000000002,0,0,0
CCWF,2025-03-28,67.01000000000008,0,0,0
CCWF,2025-03-29,64.31000000000009,0,0,0
CCWF,2025-03-30,68.45,0,0,0
CCWF,2025-03-31,66.11000000000008,0,0,0
CCWF,2025-04-01,56.75,0,0,0
CCWF,2025-04-02,61.25,0,0,0
CCWF,2025-04-03,65.39000000000001,0,0,0
CCWF,2025-04-04,69.89000000000001,0,0,0
CCWF,2025-04-05,74.21000000000008,0,0,0
CCWF,2025-04-06,77.99000000000002,0,0,0
CCWF,2025-04-07,74.39000000000001,0,0,0
CCWF,2025-04-08,74.57000000000006,0,0,0
CCWF,2025-04-09,80.33000000000004,0,0,0
CCWF,2025-04-10,84.29000000000002,0,0,0
CCWF,2025-04-11,82.85,0,0,0
CCWF,2025-04-12,77.45,0,0,0
CCWF,2025-04-13,79.97000000000006,0,0,0
CCWF,2025-04-14,86.09000000000002,0,0,0
CCWF,2025-04-15,76.37000000000006,0,0,0
CCWF,2025-04-16,72.77000000000007,0,0,0
CCWF,2025-04-17,68.99000000000002,0,0,0
CCWF,2025-04-18,71.69000000000003,0,0,0
CCWF,2025-04-19,79.97000000000006,0,0,0
CCWF,2025-04-20,82.31000000000009,0,0,0
CCWF,2025-04-21,84.65,0,0,0
CCWF,2025-04-22,85.55,0,0,0
CCWF,2025-04-23,77.27000000000007,0,0,0
CCWF,2025-04-24,71.87000000000006,0,0,0
CCWF,2025-04-25,64.13000000000004,0,0,0
CCWF,2025-04-26,59.81000000000008,0,0,0
CCWF,2025-04-27,63.77000000000006,0,0,0
CCWF,2025-04-28,72.05,0,0,0
CCWF,2025-04-29,82.49000000000002,0,0,0
CCWF,2025-04-30,84.29000000000002,0,0,0
CCWF,2025-05-01,85.55,0,0,0
CCWF,2025-05-02,85.01000000000008,0,0,0
CCWF,2025-05-03,73.67000000000006,0,0,0
CCWF,2025-05-04,73.85,0,0,0
CCWF,2025-05-05,81.59000000000002,0,0,0
CCWF,2025-05-06,84.47000000000006,0,0,0
CCWF,2025-05-07,84.11000000000008,0,0,0
CCWF,2025-05-08,89.51000000000008,0,0,0
CCWF,2025-05-09,95.09000000000002,1,1,0
CCWF,2025-05-10,95.09000000000002,1,1,0
CCWF,2025-05-11,85.37000000000006,0,0,0
CCWF,2025-05-12,72.23000000000005,0,0,0
CCWF,2025-05-13,70.43000000000004,0,0,0
CCWF,2025-05-14,78.17000000000006,0,0,0
CCWF,2025-05-15,83.93000000000004,0,0,0
CCWF,2025-05-16,86.09000000000002,0,0,0
CCWF,2025-05-17,76.37000000000006,0,0,0
CCWF,2025-05-18,80.15,0,0,0
CCWF,2025-05-19,87.53000000000004,0,0,0
CCWF,2025-05-20,88.07000000000006,0,0,0
CCWF,2025-05-21,90.95,1,0,0
CCWF,2025-05-22,88.61000000000008,0,0,0
CCWF,2025-05-23,81.23000000000005,0,0,0
CCWF,2025-05-24,85.19000000000003,0,0,0
CCWF,2025-05-25,85.19000000000003,0,0,0
CCWF,2025-05-26,80.51000000000008,0,0,0
CCWF,2025-05-27,87.89000000000001,0,0,0
CCWF,2025-05-28,88.61000000000008,0,0,0
CCWF,2025-05-29,87.53000000000004,0,0,0
CCWF,2025-05-30,96.53000000000004,1,1,0
CCWF,2025-05-31,100.85,1,1,0
CCWF,2025-06-01,95.81000000000007,1,1,0
CCWF,2025-06-02,90.23000000000005,1,0,0
CCWF,2025-06-03,88.79000000000002,0,0,0
CCWF,2025-06-04,90.59000000000002,1,0,0
CCWF,2025-06-05,90.59000000000002,1,0,0
CCWF,2025-06-06,92.21000000000008,1,0,0
CCWF,2025-06-07,94.19000000000004,1,0,0
CCWF,2025-06-08,92.75,1,0,0
CCWF,2025-06-09,95.45,1,1,0
CCWF,2025-06-10,95.45,1,1,0
CCWF,2025-06-11,90.95,1,0,0
CCWF,2025-06-12,88.97000000000006,0,0,0
CCWF,2025-06-13,91.31000000000007,1,0,0
CCWF,2025-06-14,91.49000000000002,1,0,0
CCWF,2025-06-15,94.37000000000006,1,0,0
CCWF,2025-06-16,92.93000000000004,1,0,0
CCWF,2025-06-17,92.21000000000008,1,0,0
CCWF,2025-06-18,98.15,1,1,0
CCWF,2025-06-19,96.17000000000006,1,1,0
CCWF,2025-06-20,84.65,0,0,0
CCWF,2025-06-21,78.71000000000008,0,0,0
CCWF,2025-06-22,83.93000000000004,0,0,0
CCWF,2025-06-23,88.97000000000006,0,0,0
CCWF,2025-06-24,92.03000000000004,1,0,0
CCWF,2025-06-25,94.01000000000008,1,0,0
CCWF,2025-06-26,94.19000000000004,1,0,0
CCWF,2025-06-27,97.79000000000002,1,1,0
CCWF,2025-06-28,100.67000000000006,1,1,0
CCWF,2025-06-29,98.51000000000008,1,1,0
CCWF,2025-06-30,98.15,1,1,0
CCWF,2025-07-01,96.89,1,1,0
CCWF,2025-07-02,96.89,1,1,0
CCWF,2025-07-03,94.37000000000006,1,0,0
CCWF,2025-07-04,89.87000000000006,0,0,0
CCWF,2025-07-05,89.15,0,0,0
CCWF,2025-07-06,93.65,1,0,0
CCWF,2025-07-07,97.61000000000008,1,1,0
CCWF,2025-07-08,92.93000000000004,1,0,0
CCWF,2025-07-09,92.57000000000006,1,0,0
CCWF,2025-07-10,97.25,1,1,0
CCWF,2025-07-11,101.57000000000006,1,1,0
CCWF,2025-07-12,101.57000000000006,1,1,0
CCWF,2025-07-13,98.69000000000004,1,1,0
CCWF,2025-07-14,101.03000000000004,1,1,0
CCWF,2025-07-15,97.97000000000006,1,1,0
CCWF,2025-07-16,91.67000000000006,1,0,0
CCWF,2025-07-17,92.57000000000006,1,0,0
CCWF,2025-07-18,94.37000000000006,1,0,0
CCWF,2025-07-19,94.73000000000005,1,0,0
CCWF,2025-07-20,94.91000000000008,1,0,0
CCWF,2025-07-21,89.33000000000004,0,0,0
CCWF,2025-07-22,85.73000000000005,0,0,0
CCWF,2025-07-23,86.63000000000004,0,0,0
CCWF,2025-07-24,88.07000000000006,0,0,0
CCWF,2025-07-25,87.53000000000004,0,0,0
CCWF,2025-07-26,87.53000000000004,0,0,0
CCWF,2025-07-27,88.97000000000006,0,0,0
CCWF,2025-07-28,91.67000000000006,1,0,0
CCWF,2025-07-29,95.27000000000008,1,1,0
CCWF,2025-07-30,93.29000000000002,1,0,0
CCWF,2025-07-31,95.63000000000004,1,1,0
CCWF,2025-08-01,97.61000000000008,1,1,0
CCWF,2025-08-02,94.73000000000005,1,0,0
CCWF,2025-08-03,95.63000000000004,1,1,0
CCWF,2025-08-04,89.51000000000008,0,0,0
CCWF,2025-08-05,92.75,1,0,0
CCWF,2025-08-06,96.89,1,1,0
CCWF,2025-08-07,98.33000000000004,1,1,0
CCWF,2025-08-08,101.21000000000008,1,1,0
CCWF,2025-08-09,103.01000000000008,1,1,0
CCWF,2025-08-10,102.11000000000008,1,1,0
CCWF,2025-08-11,101.57000000000006,1,1,0
CCWF,2025-08-12,98.69000000000004,1,1,0
CCWF,2025-08-13,96.35,1,1,0
CCWF,2025-08-14,92.21000000000008,1,0,0
CCWF,2025-08-15,94.55,1,0,0
CCWF,2025-08-16,88.97000000000006,0,0,0
CCWF,2025-08-17,89.69000000000003,0,0,0
CCWF,2025-08-18,89.69000000000003,0,0,0
CCWF,2025-08-19,93.11000000000008,1,0,0
CCWF,2025-08-20,96.35,1,1,0
CCWF,2025-08-21,100.13000000000004,1,1,0
CCWF,2025-08-22,103.37000000000006,1,1,0
CCWF,2025-08-23,99.59000000000002,1,1,0
CCWF,2025-08-24,101.57000000000006,1,1,0
CCWF,2025-08-25,99.23000000000005,1,1,0
CCWF,2025-08-26,98.15,1,1,0
CCWF,2025-08-27,96.17000000000006,1,1,0
CCWF,2025-08-28,95.09000000000002,1,1,0
CCWF,2025-08-29,94.91000000000008,1,0,0
CCWF,2025-08-30,99.05,1,1,0
CCWF,2025-08-31,100.85,1,1,0
CCWF,2025-09-01,103.01000000000008,1,1,0
CCWF,2025-09-02,102.65,1,1,0
CCWF,2025-09-03,98.15,1,1,0
CCWF,2025-09-04,96.35,1,1,0
CCWF,2025-09-05,91.85,1,0,0
CCWF,2025-09-06,91.49000000000002,1,0,0
CCWF,2025-09-07,89.33000000000004,0,0,0
CCWF,2025-09-08,88.07000000000006,0,0,0
CCWF,2025-09-09,83.03000000000004,0,0,0
CCWF,2025-09-10,80.15,0,0,0
CCWF,2025-09-11,81.41000000000008,0,0,0
CCWF,2025-09-12,85.37000000000006,0,0,0
CCWF,2025-09-13,88.61000000000008,0,0,0
CCWF,2025-09-14,89.15,0,0,0
CCWF,2025-09-15,93.11000000000008,1,0,0
CCWF,2025-09-16,97.61000000000008,1,1,0
CCWF,2025-09-17,98.15,1,1,0
CCWF,2025-09-18,83.03000000000004,0,0,0
CCWF,2025-09-19,84.29000000000002,0,0,0
CCWF,2025-09-20,88.43000000000004,0,0,0
CCWF,2025-09-21,90.41000000000008,1,0,0
CCWF,2025-09-22,92.21000000000008,1,0,0
CCWF,2025-09-23,96.53000000000004,1,1,0
CCWF,2025-09-24,87.89000000000001,0,0,0
CCWF,2025-09-25,86.99000000000002,0,0,0
CCWF,2025-09-26,87.35,0,0,0
CCWF,2025-09-27,90.59000000000002,1,0,0
CCWF,2025-09-28,83.57000000000006,0,0,0
CCWF,2025-09-29,78.89000000000001,0,0,0
CCWF,2025-09-30,82.67000000000006,0,0,0
CCWF,2025-10-01,83.21000000000008,0,0,0
CCWF,2025-10-02,80.33000000000004,0,0,0
CCWF,2025-10-03,74.57000000000006,0,0,0
CCWF,2025-10-04,76.73000000000005,0,0,0
CCWF,2025-10-05,82.67000000000006,0,0,0
CCWF,2025-10-06,88.43000000000004,0,0,0
CCWF,2025-10-07,91.31000000000007,1,0,0
CCWF,2025-10-08,84.65,0,0,0
CCWF,2025-10-09,78.71000000000008,0,0,0
CCWF,2025-10-10,78.53000000000004,0,0,0
CCWF,2025-10-11,74.57000000000006,0,0,0
CCWF,2025-10-12,75.11000000000008,0,0,0
CCWF,2025-10-13,68.81000000000009,0,0,0
CCWF,2025-10-14,57.83000000000004,0,0,0
CCWF,2025-10-15,66.65,0,0,0
CCWF,2025-10-16,68.27000000000007,0,0,0
CCWF,2025-10-17,75.11000000000008,0,0,0
CCWF,2025-10-18,80.51000000000008,0,0,0
CCWF,2025-10-19,81.77000000000007,0,0,0
CCWF,2025-10-20,79.43000000000004,0,0,0
CCWF,2025-10-21,83.03000000000004,0,0,0
CCWF,2025-10-22,65.21000000000008,0,0,0
CCWF,2025-10-23,70.79000000000002,0,0,0
CCWF,2025-10-24,76.37000000000006,0,0,0
CCWF,2025-10-25,71.69000000000003,0,0,0
CCWF,2025-10-26,74.03000000000004,0,0,0
CCWF,2025-10-27,62.33000000000004,0,0,0
CCWF,2025-10-28,74.21000000000008,0,0,0
CCWF,2025-10-29,77.45,0,0,0
CCWF,2025-10-30,79.97000000000006,0,0,0
CCWF,2025-10-31,78.17000000000006,0,0,0
CCWF,2025-11-01,80.33000000000004,0,0,0
CCWF,2025-11-02,79.25,0,0,0
CCWF,2025-11-03,81.77000000000007,0,0,0
CCWF,2025-11-04,78.35,0,0,0
CCWF,2025-11-05,64.85,0,0,0
CCWF,2025-11-06,70.43000000000004,0,0,0
CCWF,2025-11-07,74.21000000000008,0,0,0
CCWF,2025-11-08,75.29000000000002,0,0,0
CCWF,2025-11-09,80.69000000000003,0,0,0
CCWF,2025-11-10,82.31000000000009,0,0,0
CCWF,2025-11-11,76.19000000000003,0,0,0
CCWF,2025-11-12,74.75,0,0,0
CCWF,2025-11-13,72.77000000000007,0,0,0
CCWF,2025-11-14,61.25,0,0,0
CCWF,2025-11-15,58.37000000000006,0,0,0
CCWF,2025-11-16,57.110000000000085,0,0,0
CCWF,2025-11-17,56.39000000000002,0,0,0
CCWF,2025-11-18,58.01000000000008,0,0,0
CCWF,2025-11-19,62.15,0,0,0
CCWF,2025-11-20,55.13000000000004,0,0,0
CCWF,2025-11-21,57.110000000000085,0,0,0
CCWF,2025-11-22,61.610000000000085,0,0,0
CCWF,2025-11-23,63.41000000000008,0,0,0
CCWF,2025-11-24,50.27000000000006,0,0,0
CCWF,2025-11-25,51.53000000000005,0,0,0
CCWF,2025-11-26,52.610000000000085,0,0,0
CCWF,2025-11-27,53.69000000000002,0,0,0
CCWF,2025-11-28,49.01000000000008,0,0,0
CCWF,2025-11-29,49.55,0,0,0
CCWF,2025-11-30,47.39000000000002,0,0,0
CCWF,2025-12-01,52.070000000000064,0,0,0
CCWF,2025-12-02,46.31000000000008,0,0,0
CCWF,2025-12-03,46.13000000000004,0,0,0
CCWF,2025-12-04,46.13000000000004,0,0,0
CCWF,2025-12-05,45.59000000000002,0,0,0
CCWF,2025-12-06,43.43000000000004,0,0,0
CCWF,2025-12-07,45.05,0,0,0
CCWF,2025-12-08,45.23000000000004,0,0,0
CCWF,2025-12-09,43.25,0,0,0
CCWF,2025-12-10,42.89000000000002,0,0,0
CCWF,2025-12-11,43.43000000000004,0,0,0
CCWF,2025-12-12,45.05,0,0,0
CCWF,2025-12-13,46.49000000000002,0,0,0
CCWF,2025-12-14,45.77000000000006,0,0,0
CCWF,2025-12-15,44.33000000000004,0,0,0
CCWF,2025-12-16,47.75,0,0,0
CCWF,2025-12-17,60.35,0,0,0
CCWF,2025-12-18,59.99000000000002,0,0,0
CCWF,2025-12-19,56.03000000000005,0,0,0
CCWF,2025-12-20,64.85,0,0,0
CCWF,2025-12-21,67.55,0,0,0
CCWF,2025-12-22,66.47000000000006,0,0,0
CCWF,2025-12-23,67.37000000000006,0,0,0
CCWF,2025-12-24,63.23000000000004,0,0,0
CCWF,2025-12-25,60.35,0,0,0
CCWF,2025-12-26,63.05,0,0,0
CCWF,2025-12-27,57.47000000000006,0,0,0
CCWF,2025-12-28,49.91000000000008,0,0,0
CCWF,2025-12-29,53.51000000000008,0,0,0
CCWF,2025-12-30,49.55,0,0,0
CCWF,2025-12-31,53.51000000000008,0,0,0
CEN,2016-01-01,61.43000000000004,0,0,0
CEN,2016-01-02,63.95,0,0,0
CEN,2016-01-03,66.29000000000002,0,0,0
CEN,2016-01-04,58.73000000000004,0,0,0
CEN,2016-01-05,58.55,0,0,0
CEN,2016-01-06,65.75,0,0,0
CEN,2016-01-07,60.71000000000008,0,0,0
CEN,2016-01-08,65.03000000000004,0,0,0
CEN,2016-01-09,64.13000000000004,0,0,0
CEN,2016-01-10,64.13000000000004,0,0,0
CEN,2016-01-11,64.67000000000006,0,0,0
CEN,2016-01-12,66.65,0,0,0
CEN,2016-01-13,66.65,0,0,0
CEN,2016-01-14,68.45,0,0,0
CEN,2016-01-15,72.95,0,0,0
CEN,2016-01-16,69.53000000000004,0,0,0
CEN,2016-01-17,72.59000000000002,0,0,0
CEN,2016-01-18,70.61000000000008,0,0,0
CEN,2016-01-19,73.13000000000004,0,0,0
CEN,2016-01-20,75.11000000000008,0,0,0
CEN,2016-01-21,74.21000000000008,0,0,0
CEN,2016-01-22,71.87000000000006,0,0,0
CEN,2016-01-23,70.43000000000004,0,0,0
CEN,2016-01-24,73.49000000000002,0,0,0
