GEOID,drought_freq_spei12_midcentury,drought_delta_spei12_midcentury,drought_freq_spei36_midcentury,drought_delta_spei36_midcentury
06065040304,20.981226189848506,319.62452379697015,30.093859099942634,501.8771819988526
06065050503,25.339847775964866,406.79695551929734,38.56159597641875,671.2319195283752
06107002402,16.450210791294847,229.0042158258969,32.372678757216626,547.4535751443327
06107001306,14.691071614916797,193.82143229833594,29.608810753141757,492.1762150628352
06107002401,16.712198721527592,234.24397443055184,34.45879903278869,589.1759806557737
06107000203,13.889772923255325,177.79545846510646,27.108321897716706,442.1664379543341
06107004302,16.902405742146684,238.04811484293367,28.477626597633275,469.55253195266545
06107001101,14.444444444444446,188.88888888888886,31.150793650793652,523.015873015873
06107004301,16.670001398512603,233.4000279702521,27.026763410125263,440.5352682025052
06037207712,16.11111111111111,222.22222222222223,17.738095238095237,254.76190476190476
06037206302,16.785714285714285,235.71428571428567,17.658730158730158,253.17460317460313
06037216901,13.373015873015873,167.46031746031747,12.222222222222221,144.44444444444443
06037207305,16.524706644772806,230.49413289545606,17.689436940017394,253.78873880034786
06037203602,17.341269841269842,246.82539682539687,18.293650793650794,265.8730158730159
06037433903,18.0236700930951,260.473401861902,20.192835469835742,303.85670939671485
06037216302,13.360496232661784,167.20992465323567,12.212310840275235,144.24621680550467
06037265306,12.261904761904763,145.23809523809524,9.325396825396826,86.5079365079365
06037211124,14.246031746031745,184.92063492063488,15.158730158730158,203.17460317460313
06037214904,12.579365079365079,151.58730158730157,10.753968253968255,115.07936507936506
06053014109,8.600375187426534,72.00750374853065,10.813254007401529,116.26508014803055
06075011102,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075013402,4.285714285714285,-14.285714285714306,3.0555555555555554,-38.88888888888889
06075010201,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075012001,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06037800104,16.727822334170984,234.5564466834197,18.67187055288031,273.4374110576062
06037401707,20.5952380952381,311.9047619047619,23.92857142857143,378.57142857142856
06037800103,18.320799639469705,266.41599278939407,22.425163099886866,348.5032619977373
06037401802,20.5952380952381,311.9047619047619,23.92857142857143,378.57142857142856
06037401705,20.555628757564318,311.1125751512863,23.89094255778134,377.8188511556267
06037460601,15.340712360412098,206.8142472082419,17.347886467166834,246.9577293433367
06075012405,5.327552192045953,6.5510438409190455,4.7500684958659996,-4.998630082680012
06075061502,5.1190476190476195,2.380952380952394,3.6111111111111116,-27.777777777777786
06075035102,4.367731246103903,-12.64537507792195,3.1437602383357595,-37.124795233284814
06075060701,5.1190476190476195,2.380952380952394,3.6111111111111116,-27.77777777777779
06075010202,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075061501,5.1190476190476195,2.380952380952394,3.6111111111111116,-27.777777777777786
06075012404,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075012204,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075010902,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075011001,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06075010702,5.158730158730159,3.1746031746031917,4.682539682539683,-6.349206349206355
06037111402,18.403543140154405,268.07086280308806,21.34702790698042,326.94055813960836
06037320101,16.308594720432094,226.17189440864186,19.291949618095014,285.83899236190024
06037236102,14.14100099336211,182.8200198672422,13.540172565029717,170.80345130059433
06037234001,14.484126984126986,189.6825396825397,14.246031746031745,184.92063492063488
06037276608,6.984126984126984,39.68253968253967,5.357142857142858,7.142857142857139
06037408707,19.272281375749355,285.4456275149871,25.179055328072145,403.581106561443
06037703003,10.119047619047619,102.38095238095232,7.896825396825396,57.93650793650792
06037980016,17.492390956912235,249.8478191382447,19.66518267109884,293.30365342197683
06037267504,9.365079365079366,87.30158730158729,6.904761904761905,38.0952380952381
06037407502,18.153581849390264,263.0716369878052,22.88860162113668,357.77203242273356
06037403409,19.12249657983947,282.4499315967895,23.223260808575013,364.4652161715003
06037264306,8.724178474454272,74.48356948908543,6.7942617512058545,35.88523502411708
06057000404,10.547028180666302,110.94056361332598,12.296751504880293,145.93503009760582
06057001208,11.931637386321064,138.63274772642131,13.246637077697216,164.93274155394428
06073018619,19.717194910093887,294.34389820187766,26.931662876460567,438.6332575292113
06073017064,19.178058975627636,283.5611795125527,23.053183832517448,361.0636766503489
06073019810,14.386115400478367,187.7223080095673,14.815721480671435,196.31442961342867
06073017307,4.563492063492064,-8.73015873015872,3.0952380952380953,-38.095238095238095
