report_date,row_label,population,change_last_period,change_last_year,design_capacity,pct_occupied,staffed_capacity
2024-09-30,Institutions,89054,-9.0,-2890.0,72172.0,123.4,98826.0
2024-09-30,Camps(CIW and SCC),1765,72.0,-49.0,3468.0,50.9,3568.0
2024-09-30,2. In-State Contract Beds,3,0.0,-137.0,,,
2024-09-30,Community Participant Mother Program,3,0.0,-4.0,,,
2024-09-30,3. Department of State Hospitals,160,2.0,54.0,,,
2024-09-30,4. CRPP Supervision,1039,-35.0,-104.0,,,
2024-09-30,Alternative Custody Program,36,-13.0,-76.0,,,
2024-09-30,Female Community Reentry Program,372,-8.0,10.0,,,
2024-09-30,Male Community Reentry Program,576,-14.0,-39.0,,,
2024-09-30,Medical Parole,49,0.0,5.0,,,
2024-09-30,Medical Reprieve Program,6,0.0,-4.0,,,
2024-09-30,B. Parole,34895,-62.0,-918.0,,,
2024-09-30,Community Supervision,33427,-63.0,-927.0,,,
2024-09-30,Interstate Cooperative Case,1468,1.0,9.0,,,
2024-09-30,C. Non-CDCR Jurisdiction,726,-1.0,-29.0,,,
2024-09-30,Out of State Parole,503,8.0,-6.0,,,
2024-09-30,Out of State Parolee at Large,19,-4.0,1.0,,,
2024-09-30,D. Other Populations,6889,-108.0,-722.0,,,
2024-09-30,Temporary Release to Court and Hospital,1478,-51.0,-189.0,,,
2024-09-30,Escaped,189,-2.0,-6.0,,,
2024-09-30,Parolee at Large,5222,-55.0,-527.0,,,
2024-09-30,Total CDCR Population,134531,-141.0,-4795.0,,,
2024-09-30,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2024-10-31,I. In-State,91906,-85.0,-3241.0,,,
2024-10-31,"(Men, Subtotal)",88223,-14.0,-3124.0,,,
2024-10-31,"(Women, Subtotal)",3683,-71.0,-117.0,,,
2024-10-31,1. Institution/Camps,90660,-96.0,-3098.0,75640.0,119.9,101855.0
2024-10-31,Institutions,88827,-236.0,-3117.0,72172.0,123.1,98387.0
2024-10-31,Camps(CIW and SCC),1833,140.0,19.0,3468.0,52.9,3468.0
2024-10-31,2. In-State Contract Beds,2,-1.0,-138.0,,,
2024-10-31,Community Participant Mother Program,2,-1.0,-5.0,,,
2024-10-31,3. Department of State Hospitals,161,3.0,55.0,,,
2024-10-31,4. CRPP Supervision,1083,9.0,-60.0,,,
2024-10-31,Alternative Custody Program,32,-17.0,-80.0,,,
2024-10-31,Female Community Reentry Program,373,-7.0,11.0,,,
2024-10-31,Male Community Reentry Program,628,38.0,13.0,,,
2024-10-31,Medical Parole,44,-5.0,0.0,,,
2024-10-31,Medical Reprieve Program,6,0.0,-4.0,,,
2024-10-31,B. Parole,34754,-203.0,-1059.0,,,
2024-10-31,Community Supervision,33282,-208.0,-1072.0,,,
2024-10-31,Interstate Cooperative Case,1472,5.0,13.0,,,
2024-10-31,C. Non-CDCR Jurisdiction,732,5.0,-23.0,,,
2024-10-31,Out of State Parole,510,15.0,1.0,,,
2024-10-31,Out of State Parolee at Large,19,-4.0,1.0,,,
2024-10-31,D. Other Populations,6933,-64.0,-678.0,,,
2024-10-31,Temporary Release to Court and Hospital,1443,-86.0,-224.0,,,
2024-10-31,Escaped,188,-3.0,-7.0,,,
2024-10-31,Parolee at Large,5302,25.0,-447.0,,,
2024-10-31,Total CDCR Population,134325,-347.0,-5001.0,,,
2024-10-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2024-11-30,I. In-State,91745,-161.0,-2902.0,,,
2024-11-30,"(Men, Subtotal)",88080,-143.0,-2773.0,,,
2024-11-30,"(Women, Subtotal)",3665,-18.0,-129.0,,,
2024-11-30,1. Institution/Camps,90492,-168.0,-2879.0,73910.0,122.4,101855.0
2024-11-30,Institutions,88670,-157.0,-2841.0,70442.0,125.9,98387.0
2024-11-30,Camps(CIW and SCC),1822,-11.0,-38.0,3468.0,52.5,3468.0
2024-11-30,2. In-State Contract Beds,3,1.0,-5.0,,,
2024-11-30,Community Participant Mother Program,3,1.0,-5.0,,,
2024-11-30,3. Department of State Hospitals,169,8.0,53.0,,,
2024-11-30,4. CRPP Supervision,1081,-2.0,-71.0,,,
2024-11-30,Alternative Custody Program,20,-12.0,-96.0,,,
2024-11-30,Female Community Reentry Program,366,-7.0,-12.0,,,
2024-11-30,Male Community Reentry Program,656,28.0,52.0,,,
2024-11-30,Medical Parole,34,-10.0,-10.0,,,
2024-11-30,Medical Reprieve Program,5,-1.0,-5.0,,,
2024-11-30,B. Parole,34845,91.0,-651.0,,,
2024-11-30,Community Supervision,33357,75.0,-713.0,,,
2024-11-30,Interstate Cooperative Case,1488,16.0,62.0,,,
2024-11-30,C. Non-CDCR Jurisdiction,733,1.0,-28.0,,,
2024-11-30,Out of State Parole,503,-7.0,-12.0,,,
2024-11-30,Out of State Parolee at Large,21,2.0,0.0,,,
2024-11-30,D. Other Populations,6813,-120.0,-548.0,,,
2024-11-30,Temporary Release to Court and Hospital,1404,-39.0,-204.0,,,
2024-11-30,Escaped,189,1.0,-6.0,,,
2024-11-30,Parolee at Large,5220,-82.0,-338.0,,,
2024-11-30,Total CDCR Population,134136,-189.0,-4129.0,,,
2024-11-30,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2024-12-31,I. In-State,91358,-387.0,-2830.0,,,
2024-12-31,"(Men, Subtotal)",87721,-359.0,-2700.0,,,
2024-12-31,"(Women, Subtotal)",3637,-28.0,-130.0,,,
2024-12-31,1. Institution/Camps,90173,-319.0,-2724.0,73910.0,122.0,98728.0
2024-12-31,Institutions,88374,-296.0,-2708.0,70442.0,125.5,95260.0
2024-12-31,Camps(CIW and SCC),1799,-23.0,-16.0,3468.0,51.9,3468.0
2024-12-31,2. In-State Contract Beds,3,0.0,-4.0,,,
2024-12-31,Community Participant Mother Program,3,0.0,-4.0,,,
2024-12-31,3. Department of State Hospitals,175,6.0,56.0,,,
2024-12-31,4. CRPP Supervision,1007,-74.0,-158.0,,,
2024-12-31,Alternative Custody Program,15,-5.0,-92.0,,,
2024-12-31,Female Community Reentry Program,351,-15.0,-29.0,,,
2024-12-31,Male Community Reentry Program,635,-21.0,12.0,,,
2024-12-31,Medical Parole,1,-33.0,-45.0,,,
2024-12-31,Medical Reprieve Program,5,0.0,-4.0,,,
2024-12-31,B. Parole,34660,-185.0,-729.0,,,
2024-12-31,Community Supervision,33180,-177.0,-768.0,,,
2024-12-31,Interstate Cooperative Case,1480,-8.0,39.0,,,
2024-12-31,C. Non-CDCR Jurisdiction,740,7.0,-23.0,,,
2024-12-31,Out of State Parole,508,5.0,-6.0,,,
2024-12-31,Out of State Parolee at Large,22,1.0,0.0,,,
2024-12-31,D. Other Populations,6777,-36.0,-537.0,,,
2024-12-31,Temporary Release to Court and Hospital,1345,-59.0,-169.0,,,
2024-12-31,Escaped,190,1.0,-6.0,,,
2024-12-31,Parolee at Large,5242,22.0,-362.0,,,
2024-12-31,Total CDCR Population,133535,-601.0,-4119.0,,,
2024-12-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-01-31,I. In-State,91073,-672.0,-3115.0,,,
2025-01-31,"(Men, Subtotal)",87439,-641.0,-2982.0,,,
2025-01-31,"(Women, Subtotal)",3634,-31.0,-133.0,,,
2025-01-31,1. Institution/Camps,89859,-633.0,-3038.0,75124.0,119.6,98664.0
2025-01-31,Institutions,88132,-538.0,-2950.0,71656.0,123.0,95196.0
2025-01-31,Camps(CIW and SCC),1727,-95.0,-88.0,3468.0,49.8,3468.0
2025-01-31,3. Department of State Hospitals,179,10.0,60.0,,,
2025-01-31,4. CRPP Supervision,1035,-46.0,-130.0,,,
2025-01-31,Alternative Custody Program,11,-9.0,-96.0,,,
2025-01-31,Female Community Reentry Program,358,-8.0,-22.0,,,
2025-01-31,Male Community Reentry Program,656,0.0,33.0,,,
2025-01-31,Medical Reprieve Program,4,-1.0,-5.0,,,
2025-01-31,Community Participant Mother Program,6,3.0,-1.0,,,
2025-01-31,B. Parole,34628,-217.0,-761.0,,,
2025-01-31,Community Supervision,33138,-219.0,-810.0,,,
2025-01-31,Interstate Cooperative Case,1490,2.0,49.0,,,
2025-01-31,C. Non-CDCR Jurisdiction,762,29.0,-1.0,,,
2025-01-31,Out of State Parole,529,26.0,15.0,,,
2025-01-31,Out of State Parolee at Large,22,1.0,0.0,,,
2025-01-31,D. Other Populations,6807,-6.0,-507.0,,,
2025-01-31,Temporary Release to Court and Hospital,1390,-14.0,-124.0,,,
2025-01-31,Escaped,185,-4.0,-11.0,,,
2025-01-31,Parolee at Large,5232,12.0,-372.0,,,
2025-01-31,Total CDCR Population,133270,-866.0,-4384.0,,,
2025-01-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-02-28,I. In-State,90934,-424.0,-2800.0,,,
2025-02-28,"(Men, Subtotal)",87285,-436.0,-2699.0,,,
2025-02-28,"(Women, Subtotal)",3649,12.0,-101.0,,,
2025-02-28,1. Institution/Camps,89670,-503.0,-2761.0,75124.0,119.4,103664.0
2025-02-28,Institutions,87907,-467.0,-2736.0,71656.0,122.7,100196.0
2025-02-28,Camps(CIW and SCC),1763,-36.0,-25.0,3468.0,50.8,3468.0
2025-02-28,3. Department of State Hospitals,191,16.0,55.0,,,
2025-02-28,4. CRPP Supervision,1073,66.0,-87.0,,,
2025-02-28,Alternative Custody Program,6,-9.0,-96.0,,,
2025-02-28,Female Community Reentry Program,383,32.0,2.0,,,
2025-02-28,Male Community Reentry Program,674,39.0,48.0,,,
2025-02-28,Medical Reprieve Program,4,-1.0,-4.0,,,
2025-02-28,Community Participant Mother Program,6,3.0,-1.0,,,
2025-02-28,B. Parole,34583,-77.0,-611.0,,,
2025-02-28,Community Supervision,33100,-80.0,-653.0,,,
2025-02-28,Interstate Cooperative Case,1483,3.0,42.0,,,
2025-02-28,C. Non-CDCR Jurisdiction,763,23.0,0.0,,,
2025-02-28,Out of State Parole,527,19.0,11.0,,,
2025-02-28,Out of State Parolee at Large,21,-1.0,1.0,,,
2025-02-28,D. Other Populations,6778,1.0,-531.0,,,
2025-02-28,Temporary Release to Court and Hospital,1367,22.0,-198.0,,,
2025-02-28,Escaped,183,-7.0,-12.0,,,
2025-02-28,Parolee at Large,5228,-14.0,-321.0,,,
2025-02-28,Total CDCR Population,133058,-477.0,-3942.0,,,
2025-02-28,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-02-28,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-03-31,I. In-State,90696,-238.0,-2524.0,,,
2025-03-31,"(Men, Subtotal)",87060,-225.0,-2392.0,,,
2025-03-31,"(Women, Subtotal)",3636,-13.0,-132.0,,,
2025-03-31,1. Institution/Camps,89402,-268.0,-2570.0,75124.0,119.0,103639.0
2025-03-31,Institutions,87564,-343.0,-2670.0,71656.0,122.2,100171.0
2025-03-31,Camps(CIW and SCC),1838,75.0,100.0,3468.0,53.0,3468.0
2025-03-31,3. Department of State Hospitals,193,2.0,47.0,,,
2025-03-31,4. CRPP Supervision,1101,28.0,6.0,,,
2025-03-31,Alternative Custody Program,5,-1.0,-76.0,,,
2025-03-31,Female Community Reentry Program,407,24.0,34.0,,,
2025-03-31,Male Community Reentry Program,679,5.0,91.0,,,
2025-03-31,Medical Reprieve Program,4,0.0,-4.0,,,
2025-03-31,Community Participant Mother Program,6,0.0,-1.0,,,
2025-03-31,B. Parole,34714,131.0,-540.0,,,
2025-03-31,Community Supervision,33239,139.0,-567.0,,,
2025-03-31,Interstate Cooperative Case,1475,-8.0,27.0,,,
2025-03-31,C. Non-CDCR Jurisdiction,760,-3.0,2.0,,,
2025-03-31,Out of State Parole,523,-4.0,11.0,,,
2025-03-31,Out of State Parolee at Large,21,0.0,0.0,,,
2025-03-31,D. Other Populations,6587,-191.0,-480.0,,,
2025-03-31,Temporary Release to Court and Hospital,1323,-44.0,-174.0,,,
2025-03-31,Escaped,183,0.0,-12.0,,,
2025-03-31,Parolee at Large,5081,-147.0,-294.0,,,
2025-03-31,Total CDCR Population,132757,-301.0,-3542.0,,,
2025-03-31,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-03-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-04-30,I. In-State,90775,79.0,-2240.0,,,
2025-04-30,"(Men, Subtotal)",87173,113.0,-2074.0,,,
2025-04-30,"(Women, Subtotal)",3602,-34.0,-166.0,,,
2025-04-30,1. Institution/Camps,89481,79.0,-2267.0,75124.0,119.1,103592.0
2025-04-30,Institutions,87572,8.0,-2476.0,71656.0,122.2,100124.0
2025-04-30,Camps(CIW and SCC),1909,71.0,209.0,3468.0,55.0,3468.0
2025-04-30,3. Department of State Hospitals,195,2.0,32.0,,,
2025-04-30,4. CRPP Supervision,1099,-2.0,1.0,,,
2025-04-30,Alternative Custody Program,1,-4.0,-75.0,,,
2025-04-30,Female Community Reentry Program,404,-3.0,24.0,,,
2025-04-30,Male Community Reentry Program,683,4.0,95.0,,,
2025-04-30,Medical Reprieve Program,4,0.0,-4.0,,,
2025-04-30,Community Participant Mother Program,7,1.0,1.0,,,
2025-04-30,B. Parole,34479,-235.0,-639.0,,,
2025-04-30,Community Supervision,32996,-243.0,-672.0,,,
2025-04-30,Interstate Cooperative Case,1483,8.0,33.0,,,
2025-04-30,C. Non-CDCR Jurisdiction,751,-9.0,-12.0,,,
2025-04-30,Out of State Parole,508,-15.0,-13.0,,,
2025-04-30,Out of State Parolee at Large,24,3.0,1.0,,,
2025-04-30,D. Other Populations,6555,-32.0,-504.0,,,
2025-04-30,Temporary Release to Court and Hospital,1314,-9.0,-202.0,,,
2025-04-30,Escaped,184,1.0,-11.0,,,
2025-04-30,Parolee at Large,5057,-24.0,-291.0,,,
2025-04-30,Total CDCR Population,132560,-197.0,-3395.0,,,
2025-04-30,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-04-30,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-05-31,I. In-State,90747,-28.0,-2208.0,,,
2025-05-31,"(Men, Subtotal)",87113,-60.0,-2074.0,,,
2025-05-31,"(Women, Subtotal)",3634,32.0,-134.0,,,
2025-05-31,1. Institution/Camps,89440,-41.0,-2227.0,75124.0,119.1,103596.0
2025-05-31,Institutions,87534,-38.0,-2427.0,71656.0,122.2,100128.0
2025-05-31,Camps(CIW and SCC),1906,-3.0,200.0,3468.0,55.0,3468.0
2025-05-31,3. Department of State Hospitals,191,-4.0,33.0,,,
2025-05-31,4. CRPP Supervision,1116,17.0,-7.0,,,
2025-05-31,Alternative Custody Program,3,2.0,-64.0,,,
2025-05-31,Female Community Reentry Program,411,7.0,13.0,,,
2025-05-31,Male Community Reentry Program,691,8.0,87.0,,,
2025-05-31,Medical Reprieve Program,4,0.0,-3.0,,,
2025-05-31,Community Participant Mother Program,7,0.0,0.0,,,
2025-05-31,B. Parole,34527,48.0,-495.0,,,
2025-05-31,Community Supervision,33045,49.0,-522.0,,,
2025-05-31,Interstate Cooperative Case,1482,-1.0,27.0,,,
2025-05-31,C. Non-CDCR Jurisdiction,750,-1.0,-8.0,,,
2025-05-31,Out of State Parole,501,-7.0,-13.0,,,
2025-05-31,Out of State Parolee at Large,24,0.0,-2.0,,,
2025-05-31,D. Other Populations,6432,-123.0,-635.0,,,
2025-05-31,Temporary Release to Court and Hospital,1315,1.0,-180.0,,,
2025-05-31,Escaped,183,-1.0,-11.0,,,
2025-05-31,Parolee at Large,4934,-123.0,-444.0,,,
2025-05-31,Total CDCR Population,132456,-104.0,-3346.0,,,
2025-05-31,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-05-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-06-30,I. In-State,90584,-163.0,-1998.0,,,
2025-06-30,"(Men, Subtotal)",86974,-139.0,-1845.0,,,
2025-06-30,"(Women, Subtotal)",3610,-24.0,-153.0,,,
2025-06-30,1. Institution/Camps,89268,-172.0,-2062.0,75124.0,118.8,103560.0
2025-06-30,Institutions,87391,-143.0,-2295.0,71656.0,122.0,100092.0
2025-06-30,Camps(CIW and SCC),1877,-29.0,233.0,3468.0,54.1,3468.0
2025-06-30,3. Department of State Hospitals,191,0.0,31.0,,,
2025-06-30,4. CRPP Supervision,1125,9.0,38.0,,,
2025-06-30,Alternative Custody Program,5,2.0,-58.0,,,
2025-06-30,Female Community Reentry Program,410,-1.0,24.0,,,
2025-06-30,Male Community Reentry Program,699,8.0,116.0,,,
2025-06-30,Medical Reprieve Program,3,-1.0,-4.0,,,
2025-06-30,Community Participant Mother Program,8,1.0,3.0,,,
2025-06-30,B. Parole,34365,-162.0,-654.0,,,
2025-06-30,Community Supervision,32889,-156.0,-669.0,,,
2025-06-30,Interstate Cooperative Case,1476,-6.0,15.0,,,
2025-06-30,C. Non-CDCR Jurisdiction,751,1.0,-5.0,,,
2025-06-30,Out of State Parole,508,7.0,-11.0,,,
2025-06-30,Out of State Parolee at Large,19,-5.0,-3.0,,,
2025-06-30,D. Other Populations,6374,-58.0,-665.0,,,
2025-06-30,Temporary Release to Court and Hospital,1301,-14.0,-178.0,,,
2025-06-30,Escaped,179,-4.0,-14.0,,,
2025-06-30,Parolee at Large,4894,-40.0,-473.0,,,
2025-06-30,Total CDCR Population,132074,-382.0,-3322.0,,,
2025-06-30,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-06-30,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-07-31,I. In-State,90548,-36.0,-1703.0,,,
2025-07-31,"(Men, Subtotal)",86947,-27.0,-1553.0,,,
2025-07-31,"(Women, Subtotal)",3601,-9.0,-150.0,,,
2025-07-31,1. Institution/Camps,89221,-47.0,-1772.0,75124.0,118.8,103585.0
2025-07-31,Institutions,87341,-50.0,-2007.0,71656.0,121.9,100117.0
2025-07-31,Camps(CIW and SCC),1880,3.0,235.0,3468.0,54.2,3468.0
2025-07-31,3. Department of State Hospitals,195,4.0,37.0,,,
2025-07-31,4. CRPP Supervision,1132,7.0,36.0,,,
2025-07-31,Alternative Custody Program,4,-1.0,-58.0,,,
2025-07-31,Female Community Reentry Program,410,0.0,21.0,,,
2025-07-31,Male Community Reentry Program,709,10.0,120.0,,,
2025-07-31,Medical Reprieve Program,3,0.0,-4.0,,,
2025-07-31,Community Participant Mother Program,6,-2.0,2.0,,,
2025-07-31,B. Parole,34271,-94.0,-635.0,,,
2025-07-31,Community Supervision,32787,-102.0,-649.0,,,
2025-07-31,Interstate Cooperative Case,1484,8.0,14.0,,,
2025-07-31,C. Non-CDCR Jurisdiction,746,-5.0,-7.0,,,
2025-07-31,Out of State Parole,495,-13.0,-17.0,,,
2025-07-31,Out of State Parolee at Large,22,3.0,0.0,,,
2025-07-31,D. Other Populations,6340,-34.0,-739.0,,,
2025-07-31,Temporary Release to Court and Hospital,1258,-43.0,-217.0,,,
2025-07-31,Escaped,173,-6.0,-18.0,,,
2025-07-31,Parolee at Large,4909,15.0,-504.0,,,
2025-07-31,Total CDCR Population,131905,-169.0,-3084.0,,,
2025-07-31,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-07-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-08-31,I. In-State,90589,41.0,-1402.0,,,
2025-08-31,"(Men, Subtotal)",87009,62.0,-1228.0,,,
2025-08-31,"(Women, Subtotal)",3580,-21.0,-174.0,,,
2025-08-31,1. Institution/Camps,89242,21.0,-1514.0,75124.0,118.8,103601.0
2025-08-31,Institutions,87347,6.0,-1716.0,71656.0,121.9,100133.0
2025-08-31,Camps(CIW and SCC),1895,15.0,202.0,3468.0,54.6,3468.0
2025-08-31,3. Department of State Hospitals,189,-6.0,31.0,,,
2025-08-31,4. CRPP Supervision,1158,26.0,84.0,,,
2025-08-31,Alternative Custody Program,5,1.0,-44.0,,,
2025-08-31,Female Community Reentry Program,402,-8.0,22.0,,,
2025-08-31,Male Community Reentry Program,742,33.0,152.0,,,
2025-08-31,Medical Reprieve Program,3,0.0,-3.0,,,
2025-08-31,Community Participant Mother Program,6,0.0,3.0,,,
2025-08-31,B. Parole,34221,-50.0,-736.0,,,
2025-08-31,Community Supervision,32761,-26.0,-729.0,,,
2025-08-31,Interstate Cooperative Case,1460,-24.0,-7.0,,,
2025-08-31,C. Non-CDCR Jurisdiction,739,-7.0,12.0,,,
2025-08-31,Out of State Parole,494,-1.0,-1.0,,,
2025-08-31,Out of State Parolee at Large,16,-6.0,-7.0,,,
2025-08-31,D. Other Populations,6302,-38.0,-695.0,,,
2025-08-31,Temporary Release to Court and Hospital,1243,-15.0,-286.0,,,
2025-08-31,Escaped,173,0.0,-18.0,,,
2025-08-31,Parolee at Large,4886,-23.0,-391.0,,,
2025-08-31,Total CDCR Population,131851,-54.0,-2821.0,,,
2025-08-31,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-08-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-09-30,I. In-State,90696,148.0,-1295.0,,,
2025-09-30,"(Men, Subtotal)",87102,155.0,-1135.0,,,
2025-09-30,"(Women, Subtotal)",3594,-7.0,-160.0,,,
2025-09-30,1. Institution/Camps,89319,98.0,-1437.0,75124.0,118.9,103601.0
2025-09-30,Institutions,87453,112.0,-1610.0,71656.0,122.0,100133.0
2025-09-30,Camps(CIW and SCC),1866,-14.0,173.0,3468.0,53.8,3468.0
2025-09-30,3. Department of State Hospitals,196,1.0,38.0,,,
2025-09-30,4. CRPP Supervision,1181,49.0,107.0,,,
2025-09-30,Alternative Custody Program,3,-1.0,-46.0,,,
2025-09-30,Female Community Reentry Program,404,-6.0,24.0,,,
2025-09-30,Male Community Reentry Program,767,58.0,177.0,,,
2025-09-30,Medical Reprieve Program,3,0.0,-3.0,,,
2025-09-30,Community Participant Mother Program,4,-2.0,1.0,,,
2025-09-30,B. Parole,34016,-255.0,-941.0,,,
2025-09-30,Community Supervision,32555,-232.0,-935.0,,,
2025-09-30,Interstate Cooperative Case,1461,-23.0,-6.0,,,
2025-09-30,C. Non-CDCR Jurisdiction,720,-26.0,-7.0,,,
2025-09-30,Out of State Parole,476,-19.0,-19.0,,,
2025-09-30,Out of State Parolee at Large,17,-5.0,-6.0,,,
2025-09-30,D. Other Populations,6244,-96.0,-753.0,,,
2025-09-30,Temporary Release to Court and Hospital,1256,-2.0,-273.0,,,
2025-09-30,Escaped,173,0.0,-18.0,,,
2025-09-30,Parolee at Large,4815,-94.0,-462.0,,,
2025-09-30,Total CDCR Population,131676,-229.0,-2996.0,,,
2025-09-30,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-09-30,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-10-31,I. In-State,90797,101.0,-1109.0,,,
2025-10-31,"(Men, Subtotal)",87174,72.0,-1049.0,,,
2025-10-31,"(Women, Subtotal)",3623,29.0,-60.0,,,
2025-10-31,1. Institution/Camps,89414,95.0,-1246.0,75124.0,119.0,103601.0
2025-10-31,Institutions,87533,80.0,-1294.0,71656.0,122.2,100133.0
2025-10-31,Camps(CIW and SCC),1881,15.0,48.0,3468.0,54.2,3468.0
2025-10-31,3. Department of State Hospitals,195,-1.0,34.0,,,
2025-10-31,4. CRPP Supervision,1188,7.0,105.0,,,
2025-10-31,Alternative Custody Program,4,1.0,-28.0,,,
2025-10-31,Female Community Reentry Program,399,-5.0,26.0,,,
2025-10-31,Male Community Reentry Program,779,12.0,151.0,,,
2025-10-31,Medical Reprieve Program,2,-1.0,-4.0,,,
2025-10-31,Community Participant Mother Program,4,0.0,2.0,,,
2025-10-31,B. Parole,33852,-164.0,-902.0,,,
2025-10-31,Community Supervision,32384,-171.0,-898.0,,,
2025-10-31,Interstate Cooperative Case,1468,7.0,-4.0,,,
2025-10-31,C. Non-CDCR Jurisdiction,724,4.0,-8.0,,,
2025-10-31,Out of State Parole,477,1.0,-33.0,,,
2025-10-31,Out of State Parolee at Large,19,2.0,0.0,,,
2025-10-31,D. Other Populations,6308,64.0,-625.0,,,
2025-10-31,Temporary Release to Court and Hospital,1234,-22.0,-209.0,,,
2025-10-31,Escaped,170,-3.0,-18.0,,,
2025-10-31,Parolee at Large,4904,89.0,-398.0,,,
2025-10-31,Total CDCR Population,131681,5.0,-2644.0,,,
2025-10-31,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
2025-10-31,"RReeppoorrtt ##:: SSOOMMSS--TTPPOOPP--11,, PPaaggee",11,,,,,
2025-11-30,I. In-State,90534,-263.0,-1211.0,,,
2025-11-30,"(Men, Subtotal)",86907,-267.0,-1173.0,,,
2025-11-30,"(Women, Subtotal)",3627,4.0,-38.0,,,
2025-11-30,1. Institution/Camps,89164,-250.0,-1328.0,75124.0,118.7,103601.0
2025-11-30,Institutions,87358,-175.0,-1312.0,71656.0,121.9,100133.0
2025-11-30,Camps(CIW and SCC),1806,-75.0,-16.0,3468.0,52.1,3468.0
2025-11-30,3. Department of State Hospitals,191,-4.0,22.0,,,
2025-11-30,4. CRPP Supervision,1179,-9.0,98.0,,,
2025-11-30,Alternative Custody Program,5,1.0,-15.0,,,
2025-11-30,Female Community Reentry Program,381,-18.0,15.0,,,
2025-11-30,Male Community Reentry Program,787,8.0,131.0,,,
2025-11-30,Medical Reprieve Program,2,0.0,-3.0,,,
2025-11-30,Community Participant Mother Program,4,0.0,1.0,,,
2025-11-30,B. Parole,33926,74.0,-919.0,,,
2025-11-30,Community Supervision,32439,55.0,-918.0,,,
2025-11-30,Interstate Cooperative Case,1487,19.0,-1.0,,,
2025-11-30,C. Non-CDCR Jurisdiction,718,-6.0,-15.0,,,
2025-11-30,Out of State Parole,476,-1.0,-27.0,,,
2025-11-30,Out of State Parolee at Large,16,-3.0,-5.0,,,
2025-11-30,D. Other Populations,6195,-113.0,-618.0,,,
2025-11-30,Temporary Release to Court and Hospital,1186,-48.0,-218.0,,,
2025-11-30,Escaped,166,-4.0,-23.0,,,
2025-11-30,Parolee at Large,4843,-61.0,-377.0,,,
2025-11-30,Total CDCR Population,131373,-308.0,-2763.0,,,
2025-11-30,"beds at CAL, HDSP, NKSP and WSP. Previous weekly and monthly publications were republished on February",26,,,,,
