GEOID,flood_bam_100_pct,flood_bam_500_pct,flood_verywet_pre_pct,flood_verywet_fut_pct,flood_hazard_idx_norm,flood_hazard_fut_idx_norm
06073019803,0.0,0.0,25.21839681159421,28.436893140096664,21.97822670841797,24.346078823990574
06073015302,0.0,0.0,22.597296338028244,28.30703417840365,17.53670529115131,24.147221791089716
06073010104,1.4388489208633095,1.4388489208633095,24.43125553956839,27.44865093525181,21.741250328156585,23.82397285819978
06073017601,0.4056795131845842,0.4056795131845842,28.459369411764534,29.62930588235312,27.77939233982167,26.451528938611762
06073016606,10.404624277456648,20.809248554913296,23.382478439306375,25.338317456647477,26.798805991544693,33.936579056514205
06073019002,6.552706552706552,6.552706552706552,26.46901024216523,27.21968890313387,29.092642229845904,26.99628130969563
06073008501,0.38910505836575876,0.7782101167315175,27.599871634241314,29.713750739299627,26.3103165582161,26.83747745101528
06073003601,20.51282051282051,20.51282051282051,22.439348076923043,29.61769961538458,32.906266049164834,40.28552031817693
06073013411,1.1131725417439702,1.2987012987012987,21.996312003710518,28.951865621521165,17.36690894743941,26.02934448342803
06037573601,0.0,0.0,25.925984394463722,25.536797716263006,23.17725186430267,19.90507326230854
06073002703,0.4608294930875576,0.4608294930875576,23.009177327188922,28.442300967741904,18.58594482885615,24.671824403217474
06037900103,2.0408163265306123,2.0408163265306123,21.41578708616777,23.383550124716617,17.09035045645459,18.013652616945883
06037900104,2.2753128555176336,2.2753128555176336,22.511632411831663,25.620775824801004,19.126048194802262,21.601129461471352
06037900505,0.0,0.0,25.165730110497282,24.45077972375699,21.888981643889583,18.2420204175058
06073002602,0.0,0.0,24.216635999999976,27.92751511111109,20.280717534486552,23.56605253894744
06073002702,0.0,0.0,23.394328675496737,27.2266313907285,18.887296858632986,22.492767682617824
06069000300,0.0,0.0,21.04154195121954,24.18405204878047,14.900439913801398,17.833572102912278
06037430101,0.0,0.0,25.24398199999997,27.68848999999997,22.021581460902674,23.2000260147502
06037430600,0.0,0.0,24.582902239999882,29.033122640000133,20.901364993745567,25.259103444956317
06047002401,82.57918552036199,96.38009049773756,20.589878099547374,22.60477212669679,77.08634459408353,81.81120059887299
06047002100,6.95322376738306,11.504424778761061,23.013533337547436,24.72906911504423,23.542568566671353,26.593546016160662
06025011600,0.0,0.0,28.447742678571405,25.46159696428568,27.450435414872892,19.789916031608694
06025011700,0.0,0.0,24.31640165898616,21.159564285714264,20.449772981068502,13.202080715894148
06025011801,0.0,0.0,27.93168885714269,25.29187464285705,26.575969089200292,19.530015006555608
06085506804,0.45871559633027525,62.84403669724771,25.037261009174344,28.214660366972566,22.02097275718861,67.29888309573957
06073009703,0.0,0.0,23.599510000000006,25.258670000000087,19.234981831565207,19.479167712915007
06037404902,0.0,0.0,21.19558000000002,24.042159999999978,15.161461305248356,17.616288432653025
06037481401,0.0,0.0,24.091690000000078,27.326880000000035,20.06899335962257,22.646281469670136
06037190901,0.0,0.0,24.111120227272725,28.999535681818188,20.10191837392254,25.20767070006793
06037189702,0.0,0.0,24.78240265625,29.017318593749934,21.239423523155164,25.23490222153539
06037143700,0.0,0.0,25.773091148459404,30.020241764705734,22.91817037027672,26.7707094034476
06037900506,0.0,0.0,25.215900943396225,24.407675283018946,21.973997396276825,18.176013258059367
06037900608,0.0,0.0,23.281269999999957,26.069820000000067,18.69571605748057,20.72130672384326
06061021045,0.0,0.0,20.445209999999967,22.422709999999945,13.889940255412208,15.136374703690633
06073003109,1.5037593984962405,1.5037593984962405,24.200102105263213,31.003421578947346,21.399037113627223,29.312219456995038
06073003111,1.875,1.875,23.50108,31.699160000000052,20.497528246334877,30.633371976935635
06073003112,0.0,0.0,23.939682105263216,31.262618245614117,19.81141211583726,28.673198823648676
06073003113,0.5128205128205128,0.5128205128205128,23.75749353846156,31.443950974359012,19.893619158218353,29.3041601265514
06061022400,0.35714285714285715,0.35714285714285715,20.51457000000003,22.16934000000009,14.279727502027386,14.99441632337194
06061023900,4.639175257731959,4.639175257731959,22.63176999999997,22.730090000000015,21.131629548727517,18.802992625102117
06061023200,4.513888888888888,11.458333333333332,21.73542520833324,21.928522430555564,19.517242961873748,22.273230215573445
06037183402,0.0,0.0,25.684638656716416,29.22130746268661,22.768285373326332,25.547276667570497
06037183701,0.0,0.0,22.854288333333344,26.72041111111114,17.97218476350469,21.71757695656747
06037183702,0.0,0.0,22.10701852272729,25.88014954545455,16.705917063446584,20.43085850734633
06037186201,0.0,0.0,24.372246571428576,29.239194571428612,20.544403605556134,25.574667748826936
06037186203,0.0,0.0,23.90428179487182,28.270953675213683,19.75142538951106,24.091970603829424
06037186302,0.0,0.0,24.857589999999952,30.24585000000003,21.36683038944689,27.116190251929055
06037296402,0.0,0.0,28.62291999999993,29.094794655172347,27.74727784147612,25.35354370375921
06037296902,0.0,0.0,28.559070000000016,29.284930000000013,27.639082392521708,25.644703821082448
06037297202,0.0,0.0,28.55907000000001,29.284930000000006,27.639082392521697,25.644703821082437
06037297601,1.6666666666666667,1.6666666666666667,28.559070000000016,29.284930000000017,28.909605550947067,26.792866756028722
06037297602,0.0,0.0,28.559070000000013,29.284930000000013,27.6390823925217,25.644703821082448
06037104204,0.0,0.0,24.41650379310346,24.37287367816092,20.619398593318003,18.122720487256107
06037106645,0.0,0.0,28.301616805111795,26.27081980830666,27.202821405744633,21.029103929152665
06037121102,0.5434782608695652,0.5434782608695652,22.575722336956574,26.54550222826079,17.914448627545674,21.82413454710305
06037124104,0.0,0.0,26.691569999999984,27.014069999999975,24.474556144712125,22.167265869585624
06073007701,2.631578947368421,2.631578947368421,28.345022631578924,29.49357157894736,29.282462880186372,27.777091950098843
06073007907,0.0,0.0,28.43950999999998,29.55403999999999,27.436484931644483,26.056800263455475
06073021600,7.228915662650602,7.228915662650602,23.865733975903606,29.058462891566293,25.196807985668833,30.27789156789965
06037406702,0.0,100.0,22.006167589285784,23.652752857142765,16.535022591697327,85.9097533622256
06037302505,0.0,0.0,26.702777291666674,31.801089583333376,24.493547185486474,29.49777658959558
06037302506,0.0,0.0,25.751290357142867,31.31425500000001,22.881228374911686,28.75227177812127
06037400403,0.3401360544217687,9.523809523809524,24.893500374149816,25.92676275510209,21.686971872279695,27.063169809670384
06037576001,0.0,0.0,30.473169999999985,32.89662999999997,30.88257352555096,31.17541141618771
06089010703,0.4291845493562232,0.4291845493562232,23.919221373390613,23.662359570815468,20.103914230800168,17.330352597461847
06079010204,3.532608695652174,78.80434782608695,26.10669706521733,30.19084538043468,26.176430775611298,81.32009875355783
06079011002,5.529953917050691,19.81566820276498,29.47903718894005,32.7137094470047,33.41355090251746,44.546268989066995
06037186403,0.0,0.0,24.857590000000016,30.245850000000015,21.366830389447,27.116190251929034
06073022000,3.260869565217391,16.304347826086957,23.854129999999994,29.004320000000003,22.152248077072848,36.44702578547936
06073008003,0.0,0.0,29.046250291262137,30.797568252427176,28.464621786960514,27.961053426904016
06073008006,4.511278195488721,4.511278195488721,29.04198751879699,30.935695864661646,31.896408463480054,31.280381947359686
06073008361,0.0,0.0,27.38958000000002,30.758049999999994,25.6573518428292,27.900537908216332
06073008362,0.0,0.0,27.389580000000016,30.758049999999958,25.657351842829197,27.90053790821628
06037186404,0.0,0.0,24.85759,30.245850000000015,21.36683038944697,27.116190251929034
06037187101,6.0606060606060606,6.0606060606060606,25.52646000000003,31.822099999999978,27.120331828876004,33.70508843385916
06037188201,0.0,0.0,25.46363052631582,31.67364168421051,22.393781475263687,29.302611691165737
06037189101,0.0,0.0,24.53166000000002,29.471510000000023,20.814533714775756,25.93041952922399
06037189102,2.2222222222222223,2.2222222222222223,24.531660000000052,29.471509999999995,22.50856459267628,27.461303442485637
06037189202,0.0,0.6451612903225806,24.531660000000073,29.471509999999984,20.814533714775845,26.37486969759023
06037190802,0.0,8.0,25.14455120000002,29.847547599999988,21.853093441389667,32.01743959087448
06037191301,5.714285714285714,8.571428571428571,22.028429999999993,27.304290000000016,20.928826213188,28.516526657144997
06037191302,0.0,0.0,23.953991538461523,28.971382307692313,19.83565981433649,25.16455857001676
06037191901,0.0,0.0,25.13246000000001,29.589799999999993,21.83260459546327,26.11156065429663
06037124902,0.0,0.0,26.69156999999998,27.014069999999972,24.474556144712118,22.167265869585616
06037481605,0.0,0.0,22.72128250000002,24.740213499999996,17.746802996064215,18.685239285226597
06037481606,0.0,0.0,22.798852735849067,24.886628584905655,17.8782477336241,18.909449220195093
06037533703,0.0,0.0,21.072469999999992,23.684050000000003,14.952848279080797,17.067903545513172
06019003302,4.712041884816754,34.031413612565444,23.222270000000105,24.562780000000103,22.187794059758648,41.8576945348781
