GEOID,days_over_90_historic,days_over_90_midcentury,delta_90,hotnights_pre_pct,hotnights_fut_pct,PollutionP,AQI_norm,heat_hazard_idx_norm,heat_hazard_fut_idx_norm
06037127210,70.34666442871094,107.45752716064452,37.11086273193358,6.608695652173916,15.304347826086989,73.44607951,76.89098259473468,69.59650446057368,74.6545081073051
06037702803,2.6553691083291016,5.145128985116869,2.489759876787767,0.0,0.0,89.09510213,60.14917515393804,31.5875326548338,25.03232757150931
06037296300,14.738321710660797,32.610473542401415,17.872151831740617,6.137681159420292,13.22463768115942,64.6606633,59.19040739222081,46.358037657848726,50.49960723097294
06037127520,76.02974127816044,113.80286680786462,37.773125529704174,6.259197324414714,14.806020066889625,80.28772238,90.28890816103605,77.13278322487943,80.40587935568831
06037540300,23.272229915253707,46.13533619302861,22.8631062777749,5.223260270691095,11.55084441250449,99.15440369,79.85286591550572,57.16742476652781,58.63572327995234
06037541606,22.440932477439077,44.12116324563892,21.68023076819984,5.068181818181821,11.16600790513834,92.6531957,81.14823878740172,57.32383798532532,58.17819181077852
06037534403,30.005928219986775,58.35170405274096,28.34577583275419,5.5072463768116,12.294384057971005,81.55062596,70.19941940785844,54.36820346570768,58.19102531434417
06037532001,53.28222837503012,89.7831349270705,36.500906552040384,6.04347826086957,13.557971014492765,98.41862508,87.6392810625473,69.94314531741001,72.95506748990975
06037534002,44.91267507231596,78.59703344669342,33.68435837437745,5.564217891054464,12.65992003998001,95.6072919,73.75156811166758,59.843743814724895,63.9201951996182
06037601600,3.847902860596711,7.726397971106341,3.8784951105096295,0.0,0.0,90.6215682,75.678741645636,39.863058896770575,31.726705138023704
06037577501,6.913739724186038,13.069160403622966,6.155420679436928,2.0052083333333335,4.158854166666663,51.66922908,52.31658822563037,32.61661561678677,29.894062539614808
06059052520,17.018480722456218,32.929177570240476,15.910696847784259,5.137798036465637,9.573515661524054,34.86712058,60.784671701141605,45.69866057960949,45.45749627029682
06037101110,44.21476364135742,80.70591735839844,36.491153717041016,7.043478260869581,15.007246376811556,14.85833516,48.27152183979178,49.552758790938135,57.79575330509188
06037573202,18.222884032650175,34.22223022007872,15.999346187428547,5.2217391304347744,10.48985507246376,95.16802108,74.83685558220492,53.38620051178995,52.76321187567745
06037573403,17.69001464225135,33.3685196952901,15.678505053038748,5.24228103339634,10.65280403276622,86.28376894,65.35607664872558,48.421753043794666,49.06557270129907
06037575002,17.27857208251953,32.77742004394531,15.498847961425781,5.579710144927536,11.572463768115968,78.65143861,68.45483729273766,50.60093117930189,51.64307345020295
06037575001,17.29223706322612,32.79705186165655,15.504814798430427,5.569811076604555,11.545483954451369,78.45376675,67.55467983864382,50.120864026816704,51.24383124524425
06037577300,17.27857208251953,32.77742004394531,15.498847961425781,5.579710144927536,11.572463768115963,50.26356249,64.19306903557617,48.40743022446488,49.936527700893905
06037574800,14.682731121772203,27.88837545230377,13.205644330531566,4.753231492361929,9.8747551899726,78.84911048,72.71454290286236,50.508420640989435,49.77885243391421
06037670406,1.6290476322174072,4.018816947937012,2.3897693157196045,0.0,0.0,14.32022842,30.90864245027891,16.29445652202609,13.115867290036471
06037201700,45.73454177096802,81.49277337512402,35.758231604155995,5.942028985507246,13.695652173913043,98.92378651,86.36344264130764,67.29307581213637,71.13229328038575
06037576602,8.952381134033203,18.45860290527344,9.506221771240238,5.295915678524377,10.944268774703565,64.15550187,52.52087810731828,39.85354653847784,41.63550096432816
06037503702,48.19095230102539,81.87419128417969,33.6832389831543,5.6521739130434785,12.492753623188452,62.10191083,55.10006197506144,51.198451925118846,56.79291281766653
